RowId,Source,Flight,ScheduledDeparture,ActualDeparture,DepartureGate,ScheduledArrival,ActualArrival,ArrivalGate
22228,6,13,,13,,,13,
22229,5,13,,13,,,13,
22230,11,13,,13,,,13,
22231,12,13,,13,,,13,
22232,6,13,,13,,,13,
22233,6,13,11,,,11,,
22234,10,13,22,22,,22,22,
22235,13,13,,13,,,13,
22236,2,15,19,19,3,19,19,3
22237,15,15,,25,,,25,
22238,10,15,,25,,,25,
22239,11,15,,25,,,25,
22240,9,15,,25,,,25,
22241,7,15,,19,2,,19,3
22242,19,15,,19,2,,19,3
22243,13,15,,19,2,,19,3
22244,11,15,18,18,,18,18,
22245,9,15,18,18,,18,18,
22246,10,15,,13,,,13,
22247,6,15,,13,,,13,
22248,5,15,,13,,,13,
22249,11,15,,13,,,13,
22250,12,15,,13,,,13,
22251,6,15,,13,,,13,
22252,11,15,15,24,23,15,24,23
22253,6,15,11,11,,11,11,
22254,7,15,19,,,19,,
22255,13,15,15,24,23,15,24,23
22256,13,15,,13,,,13,
22257,2,15,19,19,3,19,19,
22258,14,15,,21,,,21,
22259,15,15,,25,,,25,
22260,10,15,,25,,,25,
22261,11,15,,25,,,25,
22262,9,15,,25,,,25,
22263,11,15,22,22,3,22,22,
22264,12,15,22,22,3,22,22,
22265,7,15,,19,2,,19,
22266,19,15,,19,2,,19,
22267,13,15,,19,2,,19,
22268,11,15,18,18,,18,18,
22269,9,15,18,18,,18,18,
22270,10,15,,13,,,13,
22271,6,15,,13,,,13,
22272,5,15,,13,,,13,
22273,11,15,,13,,,13,
22274,12,15,,13,,,13,
22275,6,15,,13,,,13,
22276,11,15,22,15,3,22,15,3
22277,6,15,11,,,11,,
22278,7,15,19,,,19,,
22279,8,15,,13,,,13,
22280,13,15,11,,,11,,
22281,13,15,19,,,19,,
22282,2,14,40,17,3,40,17,1
22283,14,14,21,,,21,,
22284,15,14,,25,,,25,
22285,10,14,,25,,,25,
22286,11,14,,25,,,25,
22287,9,14,,25,,,25,
22288,11,14,22,22,3,22,22,1
22289,12,14,22,22,3,22,22,1
22290,7,14,25,,3,25,,1
22291,19,14,25,,3,25,,1
22292,13,14,25,,3,25,,1
22293,,14,18,30,,18,30,
22294,10,14,15,,3,15,,14
22295,6,14,15,,3,15,,14
22296,5,14,15,,,15,,
22297,11,14,15,,3,15,,14
22298,12,14,15,,3,15,,14
22299,6,14,15,31,,15,31,
22300,11,14,15,16,6,15,15,1
22301,6,14,11,,3,11,,1
22302,7,14,19,19,,19,19,
22303,8,14,15,31,,15,31,
22304,13,14,15,16,6,15,15,1
22305,2,14,20,39,2,19,19,3
22306,2,14,20,39,2,19,19,3
22307,2,14,20,39,2,19,19,3
22308,2,14,20,39,2,19,19,3
22309,14,14,,21,,,21,
22310,14,14,,21,,,21,
22311,14,14,,21,,,21,
22312,14,14,,21,,,21,
22313,15,14,,25,,,25,
22314,15,14,,25,,,25,
22315,15,14,,25,,,25,
22316,15,14,,25,,,25,
22317,10,14,,25,,,25,
22318,10,14,,25,,,25,
22319,10,14,,25,,,25,
22320,10,14,,25,,,25,
22321,11,14,,25,,,25,
22322,11,14,,25,,,25,
22323,11,14,,25,,,25,
22324,11,14,,25,,,25,
22325,9,14,,25,,,25,
22326,9,14,,25,,,25,
22327,9,14,,25,,,25,
22328,9,14,,25,,,25,
22329,11,14,22,22,2,22,22,3
22330,11,14,22,22,2,22,22,3
22331,11,14,22,22,2,22,22,3
22332,11,14,22,22,2,22,22,3
22333,12,14,22,22,2,22,22,3
22334,12,14,22,22,2,22,22,3
22335,12,14,22,22,2,22,22,3
22336,12,14,22,22,2,22,22,3
22337,7,14,,19,2,,19,3
22338,7,14,,19,2,,19,3
22339,7,14,,19,2,,19,3
22340,7,14,,19,2,,19,3
22341,19,14,,19,2,,19,3
22342,19,14,,19,2,,19,3
22343,19,14,,19,2,,19,3
22344,19,14,,19,2,,19,3
22345,13,14,,19,2,,19,3
22346,13,14,,19,2,,19,3
22347,13,14,,19,2,,19,3
22348,13,14,,19,2,,19,3
22349,11,14,19,19,,18,18,
22350,11,14,19,19,,18,18,
22351,9,14,19,19,,18,18,
22352,9,14,19,19,,18,18,
22353,10,14,,13,,,13,
22354,10,14,,13,,,13,
22355,10,14,,13,,,13,
22356,10,14,,13,,,13,
22357,6,14,,13,,,13,
22358,6,14,,13,,,13,
22359,6,14,,13,,,13,
22360,6,14,,13,,,13,
22361,5,14,,13,,,13,
22362,5,14,,13,,,13,
22363,5,14,,13,,,13,
22364,5,14,,13,,,13,
22365,11,14,,13,,,13,
22366,11,14,,13,,,13,
22367,11,14,,13,,,13,
22368,11,14,,13,,,13,
22369,12,14,,13,,,13,
22370,12,14,,13,,,13,
22371,12,14,,13,,,13,
22372,12,14,,13,,,13,
22373,6,14,,13,,,13,
22374,6,14,,13,,,13,
22375,6,14,,13,,,13,
22376,6,14,,13,,,13,
22377,6,14,12,12,2,11,11,3
22378,6,14,12,12,2,11,11,3
22379,6,14,12,11,2,11,,
22380,6,14,12,11,2,11,,
22381,4,14,19,19,,18,18,
22382,4,14,19,19,,18,18,
22383,8,14,,13,,,13,
22384,8,14,,13,,,13,
22385,13,14,12,12,2,11,11,3
22386,13,14,12,12,2,11,11,3
22387,2,15,40,40,2,40,17,3
22388,14,15,,21,,,21,
22389,15,15,,25,,,25,
22390,10,15,,25,,,25,
22391,11,15,,25,,,25,
22392,9,15,,25,,,25,
22393,11,15,22,22,2,22,22,3
22394,12,15,22,22,2,22,22,3
22395,7,15,,19,2,,19,3
22396,19,15,,19,2,,19,3
22397,13,15,,19,2,,19,3
22398,11,15,18,18,,18,30,
22399,9,15,18,18,,18,30,
22400,10,15,,13,,,13,
22401,6,15,,13,,,13,
22402,5,15,,13,,,13,
22403,11,15,,13,,,13,
22404,12,15,,13,,,13,
22405,6,15,,13,,,13,
22406,11,15,15,15,2,15,16,6
22407,6,15,11,11,2,11,,3
22408,7,15,19,,,19,,
22409,4,15,18,18,,18,30,
22410,10,15,22,22,2,22,22,3
22411,2,14,40,40,3,40,40,3
22412,14,14,,21,,,21,
22413,15,14,,25,,,25,
22414,10,14,,25,,,25,
22415,11,14,,25,,,25,
22416,9,14,,25,,,25,
22417,11,14,22,22,3,22,22,3
22418,12,14,22,22,3,22,22,3
22419,7,14,25,25,3,25,25,3
22420,19,14,25,25,3,25,25,3
22421,13,14,25,25,3,25,25,3
22422,11,14,18,18,,18,18,
22423,9,14,18,18,,18,18,
22424,,14,18,18,,18,18,
22425,10,14,15,15,16,15,15,16
22426,6,14,15,15,16,15,15,16
22427,5,14,15,15,,15,15,
22428,11,14,15,15,16,15,15,16
22429,12,14,15,15,16,15,15,16
22430,6,14,15,15,,15,15,
22431,11,14,15,15,6,15,15,3
22432,6,14,11,11,3,11,11,3
22433,7,14,19,,,19,,
22434,2,15,40,40,1,40,40,4
22435,14,15,,21,,,21,
22436,15,15,,25,,,25,
22437,10,15,,25,,,25,
22438,11,15,,25,,,25,
22439,9,15,,25,,,25,
22440,11,15,22,22,1,22,22,4
22441,12,15,22,22,1,22,22,4
22442,7,15,25,25,1,25,25,3
22443,19,15,25,25,1,25,25,3
22444,13,15,25,25,1,25,25,3
22445,11,15,18,18,,18,19,
22446,9,15,18,18,,18,19,
22447,,15,18,18,,18,19,
22448,10,15,15,15,10,15,16,16
22449,6,15,15,15,10,15,16,16
22450,5,15,15,15,,15,16,
22451,11,15,15,15,10,15,16,16
22452,12,15,15,15,10,15,16,16
22453,6,15,15,15,,15,16,
22454,11,15,15,15,1,15,16,3
22455,6,15,11,11,1,11,12,4
22456,7,15,19,,,19,,
22457,4,15,18,18,,18,19,
22458,8,15,15,15,,15,16,
22459,2,15,40,40,3,40,40,3
22460,14,15,,21,,,21,
22461,15,15,,25,,,25,
22462,10,15,,25,,,25,
22463,11,15,,25,,,25,
22464,9,15,,25,,,25,
22465,11,15,22,22,3,22,22,3
22466,12,15,22,22,3,22,22,3
22467,7,15,25,25,3,25,25,3
22468,19,15,25,25,3,25,25,3
22469,13,15,25,25,3,25,25,3
22470,11,15,18,18,,18,18,
22471,9,15,18,18,,18,18,
22472,,15,18,18,,18,18,
22473,10,15,15,15,3,15,15,3
22474,6,15,15,15,3,15,15,3
22475,5,15,15,15,,15,15,
22476,11,15,15,15,3,15,15,3
22477,12,15,15,15,3,15,15,3
22478,6,15,15,15,,15,15,
22479,11,15,15,15,3,15,15,6
22480,6,15,11,11,3,11,11,3
22481,7,15,19,,,19,,
22482,3,15,18,,3,18,,3
22483,8,15,19,,,19,,
22484,2,14,40,40,3,40,40,2
22485,14,14,,21,,,21,
22486,15,14,,25,,,25,
22487,10,14,,25,,,25,
22488,11,14,,25,,,25,
22489,9,14,,25,,,25,
22490,11,14,22,22,3,22,22,2
22491,12,14,22,22,3,22,22,2
22492,7,14,25,25,3,25,25,3
22493,19,14,25,25,3,25,25,3
22494,13,14,25,25,3,25,25,3
22495,11,14,18,18,,18,18,
22496,9,14,18,18,,18,18,
22497,,14,18,18,,18,18,
22498,10,14,15,15,16,15,15,15
22499,6,14,15,15,16,15,15,15
22500,5,14,15,15,,15,15,
22501,11,14,15,15,16,15,15,15
22502,12,14,15,15,16,15,15,15
22503,6,14,15,15,,15,15,
22504,11,14,15,15,3,15,15,4
22505,6,14,11,11,3,11,11,2
22506,7,14,19,19,,19,19,
22507,8,14,19,19,,19,19,
22508,10,14,22,22,3,22,22,2
22509,2,15,40,40,3,40,40,1
22510,14,15,,21,,,21,
22511,15,15,,25,,,25,
22512,10,15,,25,,,25,
22513,11,15,,25,,,25,
22514,9,15,,25,,,25,
22515,11,15,22,22,3,22,22,1
22516,12,15,22,22,3,22,22,1
22517,7,15,,19,3,,19,1
22518,19,15,,19,3,,19,1
22519,13,15,,19,3,,19,1
22520,11,15,18,18,,18,30,
22521,9,15,18,18,,18,30,
22522,10,15,,13,,,13,
22523,6,15,,13,,,13,
22524,5,15,,13,,,13,
22525,11,15,,13,,,13,
22526,12,15,,13,,,13,
22527,6,15,,13,,,13,
22528,6,15,11,11,3,11,11,1
22529,13,15,18,18,,18,30,
22530,2,15,19,38,3,20,20,2
22531,15,15,25,,,26,,
22532,15,15,,25,,,26,
22533,10,15,25,,,26,,
22534,10,15,,25,,,26,
22535,11,15,25,,,26,,
22536,11,15,,25,,,26,
22537,9,15,25,,,26,,
22538,9,15,,25,,,26,
22539,7,15,,19,2,,19,2
22540,19,15,,19,2,,19,2
22541,13,15,,19,2,,19,2
22542,10,15,,13,,,14,
22543,6,15,,13,,,14,
22544,5,15,,13,,,14,
22545,11,15,,13,,,14,
22546,12,15,,13,,,14,
22547,6,15,,13,,,14,
22548,6,15,11,11,3,12,12,2
22549,8,15,,13,,,14,
22550,13,15,,13,,,14,
22551,2,15,40,17,3,40,17,2
22552,15,15,,25,,,25,
22553,10,15,,25,,,25,
22554,11,15,,25,,,25,
22555,9,15,,25,,,25,
22556,11,15,22,22,3,22,22,2
22557,12,15,22,22,3,22,22,2
22558,7,15,25,,3,25,,2
22559,19,15,25,,3,25,,2
22560,13,15,25,,3,25,,2
22561,11,15,18,30,,18,30,
22562,9,15,18,30,,18,30,
22563,,15,18,30,,18,30,
22564,10,15,15,,,15,,
22565,6,15,15,,,15,,
22566,5,15,15,,,15,,
22567,11,15,15,,,15,,
22568,12,15,15,,,15,,
22569,6,15,15,13,,15,13,
22570,11,15,15,22,3,15,22,2
22571,6,15,11,,3,11,,2
22572,7,15,19,,,19,,
22573,3,15,,,,21,,3
22574,13,15,15,22,3,15,22,2
22575,13,15,19,,,19,,
22576,2,13,19,19,,20,20,3
22577,15,13,25,,,26,,
22578,10,13,25,,,26,,
22579,11,13,25,,,26,,
22580,9,13,25,,,26,,
22581,7,13,,19,,,19,2
22582,19,13,,19,,,19,2
22583,13,13,,19,,,19,2
22584,10,13,,13,,,14,
22585,6,13,,13,,,14,
22586,5,13,,13,,,14,
22587,11,13,,13,,,14,
22588,12,13,,13,,,14,
22589,6,13,,13,,,14,
22590,11,13,15,24,23,16,24,23
22591,6,13,11,11,2,12,12,3
22592,7,13,19,,,19,,
22593,8,13,,13,,,14,
22594,13,13,11,11,2,12,12,3
22595,2,15,20,20,2,19,19,2
22596,15,15,,26,,,25,
22597,10,15,,26,,,25,
22598,11,15,,26,,,25,
22599,9,15,,26,,,25,
22600,11,15,22,22,,22,22,
22601,12,15,22,22,,22,22,
22602,7,15,25,25,2,25,25,2
22603,19,15,25,25,2,25,25,2
22604,13,15,25,25,2,25,25,2
22605,11,15,19,19,,18,18,
22606,9,15,19,19,,18,18,
22607,,15,19,19,,18,18,
22608,10,15,16,16,,15,15,
22609,6,15,16,16,,15,15,
22610,5,15,16,16,,15,15,
22611,11,15,16,16,,15,15,
22612,12,15,16,16,,15,15,
22613,6,15,16,16,,15,15,
22614,11,15,16,24,23,15,24,23
22615,6,15,12,12,,11,11,
22616,7,15,19,,,19,,
22617,10,15,22,22,,22,22,
22618,2,15,20,20,3,19,19,3
22619,15,15,,26,,,25,
22620,10,15,,26,,,25,
22621,11,15,,26,,,25,
22622,9,15,,26,,,25,
22623,11,15,22,22,,22,22,
22624,12,15,22,22,,22,22,
22625,7,15,25,25,3,25,25,2
22626,19,15,25,25,3,25,25,2
22627,13,15,25,25,3,25,25,2
22628,11,15,19,19,,18,18,
22629,9,15,19,19,,18,18,
22630,,15,19,19,,18,18,
22631,10,15,16,16,10,15,15,3
22632,6,15,16,16,10,15,15,3
22633,5,15,16,16,,15,15,
22634,11,15,16,16,10,15,15,3
22635,12,15,16,16,10,15,15,3
22636,6,15,16,16,,15,15,
22637,11,15,16,24,23,15,24,23
22638,6,15,12,12,,11,11,
22639,7,15,19,,,19,,
22640,2,15,40,40,2,40,40,4
22641,15,15,,26,,,25,
22642,10,15,,26,,,25,
22643,11,15,,26,,,25,
22644,9,15,,26,,,25,
22645,7,15,,19,2,,19,4
22646,19,15,,19,2,,19,4
22647,13,15,,19,2,,19,4
22648,10,15,,14,,,13,
22649,6,15,,14,,,13,
22650,5,15,,14,,,13,
22651,11,15,,14,,,13,
22652,12,15,,14,,,13,
22653,6,15,,14,,,13,
22654,11,15,16,16,5,15,15,7
22655,6,15,12,12,2,11,11,4
22656,7,15,19,,,19,,
22657,3,15,19,,2,18,,4
22658,8,15,19,,,19,,
22659,,15,29,29,,28,28,
22660,14,15,,22,,,22,
22661,15,15,26,,,25,,
22662,10,15,26,,,25,,
22663,11,15,26,,,25,,
22664,9,15,26,,,25,,
22665,11,15,22,22,2,22,22,3
22666,12,15,22,22,2,22,22,3
22667,7,15,25,25,2,25,25,3
22668,19,15,25,25,2,25,25,3
22669,13,15,25,25,2,25,25,3
22670,11,15,19,19,,18,18,
22671,9,15,19,19,,18,18,
22672,,15,19,19,,18,18,
22673,10,15,16,,12,15,15,21
22674,6,15,16,,12,15,15,21
22675,5,15,16,,,15,15,
22676,11,15,16,,12,15,15,21
22677,12,15,16,,12,15,15,21
22678,6,15,16,13,,15,13,
22679,11,15,16,16,4,15,15,3
22680,6,15,12,12,2,11,11,3
22681,7,15,19,,,19,,
22682,3,15,,,,18,,3
22683,10,15,22,22,2,22,22,3
22684,13,15,16,13,,15,13,
22685,2,15,20,38,3,19,19,2
22686,15,15,,26,,,25,
22687,10,15,,26,,,25,
22688,11,15,,26,,,25,
22689,9,15,,26,,,25,
22690,11,15,22,22,,22,22,
22691,12,15,22,22,,22,22,
22692,7,15,,19,3,,19,2
22693,19,15,,19,3,,19,2
22694,13,15,,19,3,,19,2
22695,11,15,19,19,,18,18,
22696,9,15,19,19,,18,18,
22697,6,15,12,12,3,11,11,2
22698,2,15,20,20,3,20,20,
22699,14,15,,22,,,22,
22700,15,15,,26,,,26,
22701,10,15,,26,,,26,
22702,11,15,,26,,,26,
22703,9,15,,26,,,26,
22704,11,15,22,22,3,22,22,
22705,12,15,22,22,3,22,22,
22706,7,15,25,25,,25,25,
22707,19,15,25,25,,25,25,
22708,13,15,25,25,,25,25,
22709,,15,19,19,,19,19,
22710,10,15,16,16,,16,16,
22711,6,15,16,16,,16,16,
22712,5,15,16,16,,16,16,
22713,11,15,16,16,,16,16,
22714,12,15,16,16,,16,16,
22715,6,15,16,16,,16,16,
22716,11,15,22,16,3,22,16,3
22717,6,15,12,12,3,12,12,
22718,7,15,19,,,19,,
22719,,15,29,29,,28,28,
22720,14,15,,22,,,21,
22721,15,15,26,,,25,,
22722,10,15,26,,,25,,
22723,11,15,26,,,25,,
22724,9,15,26,,,25,,
22725,7,15,,19,2,,19,2
22726,19,15,,19,2,,19,2
22727,13,15,,19,2,,19,2
22728,11,15,19,19,,18,18,
22729,9,15,19,19,,18,18,
22730,10,15,,14,,,13,
22731,6,15,,14,,,13,
22732,5,15,,14,,,13,
22733,11,15,,14,,,13,
22734,12,15,,14,,,13,
22735,6,15,,14,,,13,
22736,6,15,12,12,2,11,11,2
22737,7,15,19,,,19,,
22738,2,15,40,40,2,40,40,1
22739,14,15,,21,,,21,
22740,15,15,,25,,,25,
22741,10,15,,25,,,25,
22742,11,15,,25,,,25,
22743,9,15,,25,,,25,
22744,11,15,22,22,2,22,22,1
22745,12,15,22,22,2,22,22,1
22746,7,15,25,25,2,25,25,1
22747,19,15,25,25,2,25,25,1
22748,13,15,25,25,2,25,25,1
22749,11,15,18,18,,18,18,
22750,9,15,18,18,,18,18,
22751,,15,18,18,,18,18,
22752,10,15,15,15,2,15,15,10
22753,6,15,15,15,2,15,15,10
22754,5,15,15,15,,15,15,
22755,11,15,15,15,2,15,15,10
22756,12,15,15,15,2,15,15,10
22757,6,15,15,15,,15,15,
22758,11,15,15,15,4,15,15,3
22759,6,15,11,11,2,11,11,1
22760,7,15,19,19,,19,19,
22761,3,15,18,,2,,,
22762,8,15,19,19,,19,19,
22763,13,15,15,15,4,15,15,3
22764,13,15,19,19,,19,19,
22765,2,14,40,40,3,40,40,3
22766,14,14,,21,,,21,
22767,15,14,,25,,,25,
22768,10,14,,25,,,25,
22769,11,14,,25,,,25,
22770,9,14,,25,,,25,
22771,11,14,22,22,3,22,22,3
22772,12,14,22,22,3,22,22,3
22773,7,14,25,25,2,25,25,3
22774,19,14,25,25,2,25,25,3
22775,13,14,25,25,2,25,25,3
22776,11,14,18,18,,18,18,
22777,9,14,18,18,,18,18,
22778,,14,18,18,,18,18,
22779,10,14,15,15,3,15,15,16
22780,6,14,15,15,3,15,15,16
22781,5,14,15,15,,15,15,
22782,11,14,15,15,3,15,15,16
22783,12,14,15,15,3,15,15,16
22784,6,14,15,15,,15,15,
22785,11,14,15,15,3,15,15,3
22786,6,14,11,11,3,11,11,3
22787,7,14,19,19,,19,19,
22788,3,14,,,,14,17,
22789,13,14,11,11,3,11,11,3
22790,13,14,18,18,,18,18,
22791,2,15,19,38,3,19,19,2
22792,15,15,,25,,,25,
22793,10,15,,25,,,25,
22794,11,15,,25,,,25,
22795,9,15,,25,,,25,
22796,11,15,22,22,,22,22,
22797,12,15,22,22,,22,22,
22798,7,15,25,25,3,25,25,2
22799,19,15,25,25,3,25,25,2
22800,13,15,25,25,3,25,25,2
22801,11,15,18,18,,18,18,
22802,9,15,18,18,,18,18,
22803,,15,18,18,,18,18,
22804,10,15,15,15,3,15,15,2
22805,6,15,15,15,3,15,15,2
22806,5,15,15,15,,15,15,
22807,11,15,15,15,3,15,15,2
22808,12,15,15,15,3,15,15,2
22809,6,15,15,15,,15,15,
22810,11,15,15,24,23,15,24,23
22811,6,15,11,11,,11,11,
22812,7,15,19,,,19,,
22813,4,15,18,18,,18,18,
22814,8,15,18,18,,18,18,
22815,13,15,11,11,,11,11,
22816,10,15,22,22,,22,22,
22817,13,15,15,15,,15,15,
22818,2,15,19,19,2,19,19,3
22819,15,15,,25,,,25,
22820,10,15,,25,,,25,
22821,11,15,,25,,,25,
22822,9,15,,25,,,25,
22823,7,15,25,25,2,25,25,3
22824,19,15,25,25,2,25,25,3
22825,13,15,25,25,2,25,25,3
22826,11,15,18,18,,18,18,
22827,9,15,18,18,,18,18,
22828,,15,18,18,,18,18,
22829,10,15,15,15,,15,15,
22830,6,15,15,15,,15,15,
22831,5,15,15,15,,15,15,
22832,11,15,15,15,,15,15,
22833,12,15,15,15,,15,15,
22834,6,15,15,15,,15,15,
22835,11,15,15,24,23,15,24,23
22836,6,15,11,11,,11,11,
22837,7,15,19,,,19,,
22838,4,15,18,18,,18,18,
22839,8,15,15,15,,15,15,
22840,13,15,11,11,,11,11,
22841,2,14,40,40,4,40,40,3
22842,14,14,,21,,,21,
22843,15,14,,25,,,25,
22844,10,14,,25,,,25,
22845,11,14,,25,,,25,
22846,9,14,,25,,,25,
22847,11,14,22,22,4,22,22,3
22848,12,14,22,22,4,22,22,3
22849,7,14,25,25,4,25,25,3
22850,19,14,25,25,4,25,25,3
22851,13,14,25,25,4,25,25,3
22852,11,14,18,18,,18,18,
22853,9,14,18,18,,18,18,
22854,,14,18,18,,18,18,
22855,10,14,15,15,4,15,15,3
22856,6,14,15,15,4,15,15,3
22857,5,14,15,15,,15,15,
22858,11,14,15,15,4,15,15,3
22859,12,14,15,15,4,15,15,3
22860,6,14,15,15,,15,15,
22861,11,14,15,15,7,15,15,3
22862,6,14,11,11,4,11,11,3
22863,7,14,19,19,,19,19,
22864,3,14,,,,18,,3
22865,3,14,18,,4,18,,3
22866,13,14,11,11,4,11,11,3
22867,2,13,19,19,4,19,19,3
22868,15,13,,25,,,25,
22869,10,13,,25,,,25,
22870,11,13,,25,,,25,
22871,9,13,,25,,,25,
22872,7,13,,19,2,,19,2
22873,19,13,,19,2,,19,2
22874,13,13,,19,2,,19,2
22875,11,13,18,18,,18,18,
22876,9,13,18,18,,18,18,
22877,10,13,,13,,,13,
22878,6,13,,13,,,13,
22879,5,13,,13,,,13,
22880,11,13,,13,,,13,
22881,12,13,,13,,,13,
22882,6,13,,13,,,13,
22883,11,13,15,24,23,15,24,23
22884,6,13,11,11,2,11,11,3
22885,7,13,19,,,19,,
22886,4,13,18,18,,18,18,
22887,8,13,,13,,,13,
22888,13,13,11,11,2,11,11,3
22889,,15,28,28,,28,28,
22890,14,15,21,,,21,,
22891,14,15,21,,,21,,
22892,15,15,,25,,,25,
22893,15,15,,25,,,25,
22894,10,15,,25,,,25,
22895,10,15,,25,,,25,
22896,11,15,,25,,,25,
22897,11,15,,25,,,25,
22898,9,15,,25,,,25,
22899,9,15,,25,,,25,
22900,11,15,22,22,,22,22,
22901,12,15,22,22,,22,22,
22902,7,15,19,,1,19,,
22903,19,15,19,,1,19,,
22904,13,15,19,,1,19,,
22905,11,15,18,30,,18,30,
22906,9,15,18,30,,18,30,
22907,10,15,13,,,13,,
22908,10,15,13,,,13,,
22909,6,15,13,,,13,,
22910,6,15,13,,,13,,
22911,5,15,13,,,13,,
22912,5,15,13,,,13,,
22913,11,15,13,,,13,,
22914,11,15,13,,,13,,
22915,12,15,13,,,13,,
22916,12,15,13,,,13,,
22917,6,15,13,,,13,,
22918,6,15,13,,,13,,
22919,6,15,11,,,11,,
22920,4,15,18,30,,18,30,
22921,10,15,22,22,,22,22,
22922,13,15,13,,,13,,
22923,2,14,20,20,1,19,19,3
22924,2,14,20,20,1,19,19,3
22925,2,14,20,20,1,19,19,3
22926,2,14,20,20,1,19,19,3
22927,14,14,,22,,,21,
22928,14,14,,22,,,21,
22929,14,14,22,,,21,,
22930,14,14,22,,,21,,
22931,15,14,,26,,,25,
22932,15,14,,26,,,25,
22933,15,14,,26,,,25,
22934,15,14,,26,,,25,
22935,10,14,,26,,,25,
22936,10,14,,26,,,25,
22937,10,14,,26,,,25,
22938,10,14,,26,,,25,
22939,11,14,,26,,,25,
22940,11,14,,26,,,25,
22941,11,14,,26,,,25,
22942,11,14,,26,,,25,
22943,9,14,,26,,,25,
22944,9,14,,26,,,25,
22945,9,14,,26,,,25,
22946,9,14,,26,,,25,
22947,11,14,22,22,1,22,22,3
22948,11,14,22,22,1,22,22,3
22949,12,14,22,22,1,22,22,3
22950,12,14,22,22,1,22,22,3
22951,7,14,19,,1,19,,3
22952,7,14,19,,1,19,,3
22953,7,14,,19,1,,19,3
22954,7,14,,19,1,,19,3
22955,19,14,19,,1,19,,3
22956,19,14,19,,1,19,,3
22957,19,14,,19,1,,19,3
22958,19,14,,19,1,,19,3
22959,13,14,19,,1,19,,3
22960,13,14,19,,1,19,,3
22961,13,14,,19,1,,19,3
22962,13,14,,19,1,,19,3
22963,11,14,19,19,,18,18,
22964,11,14,19,19,,18,18,
22965,9,14,19,19,,18,18,
22966,9,14,19,19,,18,18,
22967,10,14,,14,,,13,
22968,10,14,,14,,,13,
22969,10,14,14,,,13,,
22970,10,14,14,,,13,,
22971,6,14,,14,,,13,
22972,6,14,,14,,,13,
22973,6,14,14,,,13,,
22974,6,14,14,,,13,,
22975,5,14,,14,,,13,
22976,5,14,,14,,,13,
22977,5,14,14,,,13,,
22978,5,14,14,,,13,,
22979,11,14,,14,,,13,
22980,11,14,,14,,,13,
22981,11,14,14,,,13,,
22982,11,14,14,,,13,,
22983,12,14,,14,,,13,
22984,12,14,,14,,,13,
22985,12,14,14,,,13,,
22986,12,14,14,,,13,,
22987,6,14,14,,,13,,
22988,6,14,14,,,13,,
22989,6,14,,14,,,13,
22990,6,14,,14,,,13,
22991,11,14,16,22,1,22,16,3
22992,11,14,16,22,1,22,16,3
22993,11,14,22,16,1,22,15,3
22994,11,14,22,16,1,22,15,3
22995,6,14,12,,1,11,,3
22996,6,14,12,,1,11,,3
22997,6,14,12,12,1,11,11,3
22998,6,14,12,12,1,11,11,3
22999,7,14,19,,,19,,
23000,7,14,19,,,19,,
23001,3,14,19,,1,18,,3
23002,3,14,19,,1,18,,3
23003,13,14,12,12,1,11,11,3
23004,13,14,12,12,1,11,11,3
23005,2,15,40,40,2,40,40,3
23006,14,15,,22,,,21,
23007,15,15,,26,,,25,
23008,10,15,,26,,,25,
23009,11,15,,26,,,25,
23010,9,15,,26,,,25,
23011,11,15,22,22,2,22,22,3
23012,12,15,22,22,2,22,22,3
23013,7,15,25,25,2,25,25,3
23014,19,15,25,25,2,25,25,3
23015,13,15,25,25,2,25,25,3
23016,11,15,19,19,,18,18,
23017,9,15,19,19,,18,18,
23018,,15,19,19,,18,18,
23019,10,15,16,16,2,15,15,16
23020,6,15,16,16,2,15,15,16
23021,5,15,16,16,,15,15,
23022,11,15,16,16,2,15,15,16
23023,12,15,16,16,2,15,15,16
23024,6,15,16,16,,15,15,
23025,11,15,16,16,5,15,15,3
23026,6,15,12,12,2,11,11,3
23027,7,15,19,19,,19,19,
23028,3,15,19,,2,18,,3
23029,3,15,,,,14,17,
23030,4,15,19,19,,18,18,
23031,8,15,19,19,,19,19,
23032,,13,28,28,,28,28,
23033,15,13,25,,,25,,
23034,10,13,25,,,25,,
23035,11,13,25,,,25,,
23036,9,13,25,,,25,,
23037,7,13,,19,2,,19,2
23038,19,13,,19,2,,19,2
23039,13,13,,19,2,,19,2
23040,11,13,18,18,,18,18,
23041,9,13,18,18,,18,18,
23042,10,13,,13,,,13,
23043,6,13,,13,,,13,
23044,5,13,,13,,,13,
23045,11,13,,13,,,13,
23046,12,13,,13,,,13,
23047,6,13,,13,,,13,
23048,11,13,15,15,4,15,15,3
23049,6,13,11,11,4,11,11,3
23050,7,13,19,,,19,,
23051,8,13,,13,,,13,
23052,13,13,15,15,4,15,15,3
23053,13,13,19,,,19,,
23054,2,13,40,40,2,40,40,3
23055,14,13,,21,,,22,
23056,15,13,,25,,,26,
23057,10,13,,25,,,26,
23058,11,13,,25,,,26,
23059,9,13,,25,,,26,
23060,11,13,22,22,2,22,22,3
23061,12,13,22,22,2,22,22,3
23062,7,13,25,25,3,25,25,3
23063,19,13,25,25,3,25,25,3
23064,13,13,25,25,3,25,25,3
