id,name,addr,city,phone,type,class
334,ssssssssssssss,ddsssssS,S,dddSdddSdddd,sssssssss,S
335,sssssssssss,dddddsssssSsssssssddsssssddsssssS,sssssss,S,sssssssss,ddd
336,sssssssssss,ddddsssssSssddssssS,sssssss,dddSdddSdddd,sssssssss,ddd
337,ssssss,dddssssssssssSssssssssssssssssssssssssS,sssssss,S,sssssss,ddd
338,ssssSssssss,dddssssssssS,S,dddSdddSdddd,sssssssss,S
339,ssss,dddsSsssssssssssssssssssS,sssssss,dddSdddSdddd,S,ddd
340,sssssssss,dddsSddssssS,sssssss,dddSdddSdddd,ssssss,S
341,sssss,ddddsssssSssddssssS,sssssss,S,sssssss,ddd
342,sssssssssssss,dddsssssssSssssssssSsssssssssssssssssssS,sssssss,dddSdddSdddd,ssssssss,S
343,sssssssSs,dddsSssssssssssssssssssssssssssssssssssS,S,S,sssssss,ddd
344,sssssSs,dddddsssssSssdddssssS,sssssss,dddSdddSdddd,ssssssss,S
345,sssssssssss,dsSddssssS,sssssss,dddSdddSdddd,sssss,ddd
346,sssssSs,ddddsssssssssssssssddsssssddsssssS,sssssss,S,ssssssss,S
347,sssssssssssss,dddddsssssSssddssssS,sssssss,dddSdddSdddd,sssss,ddd
348,sSsssssssssssssssssss,ddssssssssssssSssssssssssS,sssssss,dddSdddSdddd,sssssss,ddd
349,sssss,dddsSsssssssssssssssssS,S,S,ssssss,ddd
350,sssssss,ddsSddssssS,sssssss,S,S,ddd
351,ssssssssssssssssssss,ddsSddssssS,S,dddSdddSdddd,ssssssss,ddd
352,ssssssssssssss,ddddsssssSsssssssddsssssddsssssS,S,S,ssssssss,ddd
353,ssssssssSssssssssss,ddddsssssssssssssssddsssssddsssssS,sssssss,dddSdddSdddd,sssssss,S
354,sssssssss,dddsssssssssssSsssssssddsssssddsssssS,sssssss,S,ssssssss,S
355,sssss,dddsssssSsssssssdsssssdsssssS,sssssss,S,ssssssss,ddd
356,sssssssssss,ddsSddssssS,sssssss,dddSdddSdddd,sssssss,ddd
357,sssssssssss,dddsSddssssS,sssssss,S,sssssssss,ddd
358,sssssss,ddssssddssssSsssssssdsssssdssssssS,sssssss,S,ssssssss,S
359,sssssssss,dsSddssssS,sssssss,dddSdddSdddd,sssssss,ddd
360,ssssssssssssss,ddsssssssSsssssssssS,sssssss,dddSdddSdddd,ssssssss,ddd
361,sssssssssss,ddddsssssSssddssssS,S,dddSdddSdddd,S,ddd
362,sssssssssssssss,ddddssssssssssddssssS,S,dddSdddSdddd,sssssssss,ddd
363,ssssssss,dddsSddssssSsssdsssssS,sssssss,dddSdddSdddd,sssssss,S
364,ssssssssssss,dddsssssssssssSsssssssddsssssddsssssS,sssssss,dddSdddSdddd,sssss,ddd
365,ssssssssSs,dddssssssssssssSssddssssS,sssssss,dddSdddSdddd,S,ddd
366,sssssssssSs,dddsSddssssS,sssssss,dddSdddSdddd,ssssssss,S
367,ssssssSs,ddssssssssS,sssssss,dddSdddSdddd,S,ddd
368,ssssss,dddsSddssssSsssssssdsssssdssssssS,sssssss,dddSdddSdddd,sssssss,ddd
369,ssssss,dddddsssssSsssssssdsssssdsssssS,sssssss,dddSdddSdddd,ssssssss,ddd
370,sssssssssssss,ddsSsssssssssssssssssssssS,sssssss,dddSdddSdddd,sssss,ddd
371,sssssssssss,dddssssssssssSssssssssSdssssssssssssssssS,sssssss,S,sssssss,ddd
372,sssssss,dddsSddssssSssssssssssssssssssss,S,dddSdddSdddd,ssssssss,ddd
373,ssssssssssss,dddsSddssssS,sssssss,S,ssssssss,ddd
374,ssSsssssssssssssssssssssss,dddddsssssSssddssssS,sssssss,S,S,ddd
375,ssss,ddssssssssssSsssssssssssssssssssSdssssS,S,S,S,ddd
376,sssssssssssssss,dssssssssssssssssssss,sssssss,S,ssssssss,S
377,sssssss,dddsSddssssSsssssssssssssssssssssssssssS,sssssss,S,sssssss,ddd
378,sssssssss,dddssssssssssSssssssssssssssssssssssssS,sssssss,S,sssssss,ddd
379,ssssss,dddsSddssssS,sssssss,S,S,ddd
380,sssssssss,dddssssssssSsssssSssssssss,sssssss,S,sssssssssssss,ddd
381,sssssssss,dddsssssssssssSsssssssdssssSssssssssssS,sssssss,dddSdddSdddd,sssss,ddd
382,ssssssssssss,ddsSdssssSsssssssdsssssdssssssS,sssssss,dddSdddSdddd,sssssssss,ddd
383,sssssss,ddsSddssssS,sssssss,S,sssssssssssss,S
384,sssssssssss,ddsSddssssS,S,S,S,ddd
385,ssssssssssss,ddsSddssssS,sssssss,dddSdddSdddd,sssss,ddd
386,sssssssssSs,dddsSddssssSsssssssdsssssdssssssS,S,dddSdddSdddd,sssss,S
387,ssssssss,dddsSddssssS,sssssss,dddSdddSdddd,ssssssss,ddd
388,sssssssssss,dddsSddssssS,sssssss,dddSdddSdddd,S,S
389,sSssssssss,dddsSddssssS,sssssss,dddSdddSdddd,S,ddd
390,sSsssssss,dddddsssssSsssssssddsssssddsssssS,S,S,sssssssssssss,ddd
391,sSsssssssssssss,dddsSdssssSssssssssSddssssssssssssS,S,dddSdddSdddd,S,S
392,sSsss,dddsssssssssssSsssssssssssS,sssssss,dddSdddSdddd,ssssss,ddd
393,sssssssss,dsSddssssS,S,dddSdddSdddd,ssssss,ddd
394,sssssssssssssss,ddddsssssSsssssssddsssssddsssssS,sssssss,S,sssssss,S
395,ssssssssssssssssss,dddsSddssssS,sssssss,dddSdddSdddd,S,ddd
396,sssss,dddsSssssssssssssssssssssS,sssssss,dddSdddSdddd,sssssssssssss,ddd
397,sssssssssss,dddsSddssssS,sssssss,dddSdddSdddd,S,ddd
398,ssssssssss,dddsSddssssS,sssssss,dddSdddSdddd,S,ddd
399,sssssss,ddsssssssssssSssssssssssssssssssssssssssS,sssssss,dddSdddSdddd,sssssssss,ddd
400,ssssssss,ddsssssssssssSssssssssssssS,sssssss,S,ssssss,ddd
401,sssssss,dddsSddssssS,sssssss,dddSdddSdddd,sssssss,ddd
402,ssssssss,dddsSddssssS,sssssss,dddSdddSdddd,ssssssss,S
403,ssssssssss,dddsSddssssS,sssssss,dddSdddSdddd,ssssss,ddd
404,ssssssss,dddsssssssssssSsssssssddsssssddsssssS,sssssss,dddSdddSdddd,ssssssss,ddd
405,sssssssss,dddsssssssSssssssssddsssssddsssssS,sssssss,dddSdddSdddd,ssssss,S
406,sssssssssssss,ddsSddssssS,sssssss,S,ssssssss,S
407,ssss,ddssssddssssSsssssssdsssssdsssssS,S,dddSdddSdddd,ssssssss,ddd
408,sssssssssss,ddsssssssSssssssssssssssssSssssSssssssss,S,dddSdddSdddd,ssdddSdddSddddssssssss,ddd
409,sssssss,ddddsssssssssssssssddsssssddsssssS,S,dddSdddSdddd,sssssss,ddd
410,ssssssssss,dddsssssssssssSsssssssddsssssddsssssS,sssssss,dddSdddSdddd,ssssssss,ddd
411,sssssssssss,ddddsssssSssddssssS,sssssss,S,sssssss,ddd
412,sssssssssssss,dddddsssssSsssssssddsssssddsssssS,S,dddSdddSdddd,ssssssss,S
413,ssssssssssss,dddsSddssssSsssssssdsssssdssssssS,sssssss,dddSdddSdddd,sssss,S
414,sssssss,dddsSddssssSsssssssdsssssdssssssS,S,dddSdddSdddd,ssssss,ddd
415,sssssssssssssssss,ddsSddssssSsssssssdsssssSsssssssssssssssS,sssssss,dddSdddSdddd,sssssssss,ddd
416,sssss,dddssssssssSssssssssssssssssssssssssssS,sssssss,S,S,S
417,sssssssSs,dddddsssssSssddssssS,sssssss,dddSdddSdddd,ssssssss,ddd
418,sssssssssssss,ddsSddssssS,sssssss,S,sssss,ddd
419,sssssssssssssssssssss,dddsSddssssS,S,S,S,S
420,sssssssss,ddsSddssssS,S,dddSdddSdddd,ssssssss,S
421,sssssss,dddddsssssSsssssssddsssssddsssssS,sssssss,S,sssss,ddd
422,ssssssSs,ddddsssssSssddssssS,sssssss,dddSdddSdddd,ssssssss,ddd
423,ssssssssss,dddsSddssssSssssdsssssS,S,dddSdddSdddd,ssssssss,ddd
424,ssssssssssssssssssssssssss,ddsSddssssS,sssssss,dddSdddSdddd,sssss,ddd
425,sssssssssssssssss,dddSdssssssssssssssssS,sssssss,S,sssss,ddd
426,sssssss,dsSddssssS,sssssss,dddSdddSdddd,sssssssss,ddd
427,sssss,dddsSssssssssssssssssssS,S,S,ssssssss,ddd
428,ssss,dddsSddssssS,sssssss,dddSdddSdddd,sssssss,ddd
429,ssssssssssssss,dddsSddssssS,sssssss,dddSdddSdddd,sssssss,S
430,sssss,ddsSddssssS,S,dddSdddSdddd,S,ddd
431,ssssssss,dddsssssssssssSssssssssssssssssssssssssS,sssssss,dddSdddSdddd,S,ddd
432,sssss,dddsSddssSssS,sssssss,dddSdddSdddd,S,ddd
433,sssss,dddddsssssSssddssssS,S,dddSdddSdddd,sssssssssssss,S
434,ssssssssssssssssss,ddsSddssssS,sssssss,S,sssssss,S
435,ssssss,dddsssssssSsssddssssS,S,dddSdddSdddd,S,S
436,ssssssssssss,dddsssssssSsssssssddsssssddsssssS,S,S,ssssss,ddd
437,sssSssssss,dddsSddssssS,sssssss,dddSdddSdddd,S,S
438,ssssssssss,dddssssssssSsssssssssssssssssssssssssS,sssssss,dddSdddSdddd,S,S
439,ssssssssss,dddddsssssSsssssssddsssssddsssssS,sssssss,dddSdddSdddd,sssssssssssss,ddd
440,sssssssssssssss,dddsSddssssS,sssssss,dddSdddSdddd,ssssssss,ddd
441,sssssss,dddsSddssssSsssdsssssS,S,dddSdddSdddd,S,S
442,sssssssssss,dddssssssssssssSsssssssddsssssddsssssS,S,dddSdddSdddd,ssssssss,ddd
443,sssssssss,ddsSddssssS,sssssss,dddSdddSdddd,ssssssss,ddd
444,ssss,dddsSddssssS,sssssss,dddSdddSdddd,S,ddd
445,ssssssss,dddsSddssssS,S,S,sssssssssssssss,S
446,ssss,dddsSddssssS,sssssss,dddSdddSdddd,sssssss,S
447,ssssssss,ddssssssssSssssssssddsssssddsssssS,S,S,S,S
448,ssssssssssSs,dddsSdssssSsssssssdsssssSssssssSs,sssssss,dddSdddSdddd,sssssssssss,ddd
449,ssssssssssss,dddddsssssSssddssssS,sssssss,dddSdddSdddd,S,ddd
450,ssssSssssss,dddsSddssssS,sssssss,S,S,ddd
451,sSsSsSs,dddssssssssssSssssssssssssssssssssssssS,sssssss,dddSdddSdddd,sssssss,ddd
452,ssssssssssSs,ddssssssssS,sssssss,S,sssssss,S
453,sssssSssssssssssssssssssss,dddssssssssssSssssssssssssS,sssssss,S,ssssssssssss,ddd
454,sssssssss,ddsSddssssS,sssssss,dddSdddSdddd,S,S
455,ssssssssssss,ddddssssssssssSsssssssddsssssddsssssS,S,dddSdddSdddd,sssssssss,ddd
456,ssssssssSssssssss,dddssssssssssssSsssssssddsssssddsssssS,S,dddSdddSdddd,ssssssss,ddd
457,ssssssss,ddsSddssssS,sssssss,dddSdddSdddd,S,ddd
458,sssssssssss,ddddsSddssssS,S,dddSdddSdddd,ssssssss,ddd
459,sssssssssssssssssssssssss,dddsssssssSssddssssS,S,dddSdddSdddd,ssssssss,S
460,ssssss,ddsSddssssS,sssssss,S,ssssssss,ddd
461,sssss,ddsSddssssS,sssssss,dddSdddSdddd,sssss,ddd
462,ssssssssssssssssss,ddddssssssssssSssssddssssS,sssssss,dddSdddSdddd,sssssss,ddd
463,sssssssssssssssssssssssssssssSsss,ddssssssssSsssssssssssssS,sssssss,dddSdddSdddd,ssssssss,ddd
464,sssssssss,ddddsssssSsssssssddsssssddsssssS,S,dddSdddSdddd,ssssssssssss,ddd
465,ssssssss,dddssssssssssssSsssssssddsssssddsssssS,sssssss,dddSdddSdddd,sssssss,ddd
466,sssssSsSssssssss,ddssssssSsssssssssS,sssssss,dddSdddSdddd,sssss,ddd
467,ssssss,dddssssssssSssssssssssS,S,S,S,ddd
468,sssssssssssss,ddsSddssssS,sssssss,dddSdddSdddd,sssss,S
469,ssssss,ddddsssssSssddssssS,sssssss,dddSdddSdddd,ssssssss,S
470,ssssssSs,ddddsssssSsssssssdsssssdsssssS,sssssss,S,S,ddd
471,sssssss,dddsSdddssssSssssssssssssssssssssssssssssssssssS,sssssss,dddSdddSdddd,sssssssssss,S
472,ssssssssssss,ddddsssssSssddssssS,S,S,sssssssss,S
473,sssssssssssssss,ddddssssssssssddssssS,sssssss,dddSdddSdddd,ssssssss,ddd
474,sssssssssssssSssss,ddddsssssSsssssssddsssssddsssssS,sssssss,dddSdddSdddd,sssssss,S
475,sssssssss,dddsSddssssS,sssssss,dddSdddSdddd,sssssss,S
476,ssssssssssss,dddsssssssssssSssssssssssssssS,S,dddSdddSdddd,S,S
477,sssssssss,dddsSddssssSsssssssssssssssssssdssssssS,sssssss,dddSdddSdddd,sssssssss,ddd
478,sssssss,ddsSddssssS,sssssss,dddSdddSdddd,sssss,S
479,ssssssssssssss,ddddsssssSsssssssddsssssddsssssS,sssssss,dddSdddSdddd,sssssssssssss,ddd
480,sssssssss,dddsSddssssS,sssssss,S,ssssssss,ddd
481,sssssssSssssssssssss,dddsSddssssSssssdsssssS,sssssss,dddSdddSdddd,sssssssss,ddd
482,sssssss,ddssssssssSssddssssS,sssssss,S,ssssssss,ddd
483,ssssssSsssss,dddddsSddssssS,sssssss,dddSdddSdddd,sssssssssssss,ddd
484,sssssSsssssSs,ddsSddssssS,sssssss,dddSdddSdddd,ssssssss,S
485,ssss,dddsSddssssS,sssssss,dddSdddSdddd,ssssssss,ddd
486,sssssssss,dddsSddssssS,S,S,ssssssss,S
487,ssss,ddssssssssssssssssssddsSddssssS,sssssss,dddSdddSdddd,ssssssss,S
488,sssss,ddddsssssSsssssssddsssssddsssssS,S,dddSdddSdddd,S,ddd
489,sssssssss,ddsssssssSsssddssssS,sssssss,dddSdddSdddd,sssdddSdddSddddsssss,ddd
490,sss,ddssssssssSssssssssssssssssssssssssssS,S,dddSdddSdddd,ssssssss,ddd
491,sssss,dddssssssssssssssS,sssssss,dddSdddSdddd,sssssssssssss,S
492,sssssSsssssssssssssss,dddssssssssssssssssssSssS,S,dddSdddSdddd,ssssssss,S
493,sssssSsssssssssss,ddddsssssssssS,sssssss,S,sssss,S
494,ssssssss,ddddssssssssssSssssssssssssssssssssssS,S,S,ssssssss,ddd
495,sssssssssssssssss,dddsssssssS,sssssss,dddSdddSdddd,S,S
496,sssssssSsssssssssss,dddsSssssssssssssss,sssssss,dddSdddSdddd,sssssssssss,S
497,sssssssssSs,ddddsssssssssssSsssssssssss,sssssss,dddSdddSdddd,sssssss,ddd
498,ssssssss,ddddsssssssssssS,sssssss,dddSdddSdddd,sssssssssssss,ddd
499,sssssssssssssss,ddddsssssssssssssssSssssssss,sssssss,dddSdddSSdddd,ssssssss,ddd
500,sssssssSs,ddddsSsssssssssssS,sssssss,dddSdddSdddd,sssssss,ddd
501,ssssss,ddddsssssssssssSssssssssss,S,dddSdddSdddd,S,ddd
502,sssssssss,ddsssssssss,sssssss,dddSdddSdddd,sssssssssssss,ddd
503,ssssssss,ddsssssssssssssssssssssssssssssssssssssssssS,sssssss,S,sssssssss,ddd
504,sssssssssssssssssss,ddddssssssssssssssssS,sssssss,dddSdddSdddd,S,ddd
505,sssssSsssssssssssssssssssss,ddddsssssssssssS,sssssss,S,S,S
506,sssssSsssssssssssss,ssssssssssssssssssssssssssssssssssssssssssss,sssssss,S,sssssssssss,ddd
507,sssssssSsssssssss,ddddsssssssssssSssssssssssssssssssssS,sssssss,dddSdddSdddd,S,ddd
508,sssssssssssssssssssss,dddsssssssssssSssdssssS,S,dddSdddSdddd,S,ddd
509,ssssssssSsssSsSs,ddddsssssssssssssssSsssssssssssSssssssss,sssssss,dddSdddSdddd,S,ddd
510,ssssssssssssssss,ddddsssssssssssssS,sssssss,dddSdddSdddd,ssssssss,S
511,sssSssssssss,dddssssssssssssssssssSsssssssssssssssssssS,sssssss,S,sssss,ddd
512,sssssssssss,ddddsssssssssssSssssssssssssssssssssssssss,sssssss,S,sssssssssssss,ddd
513,ssssssss,ddddsssssssssssSssssssssss,sssssss,S,sssss,ddd
514,sssssssssssssssssssssssssssS,ssssssssssSssssssssssssssssssssssssssss,sssssss,dddSdddSdddd,sssssss,ddd
515,ssssssssssssss,ssssssssssSssssssssssssssssssssssss,sssssss,dddSdddSdddd,sssss,ddd
516,ssssssssssssssssss,ddddsssssssssSsssssssssssssssssssssssssssss,sssssss,dddSdddSdddd,ssssssss,S
517,ssssss,ddddsssssssssssS,sssssss,S,S,S
518,ssssssssssssssssssssss,ddddsSsssssssssssS,S,dddSdddSdddd,S,ddd
519,ssssssssSssssssssss,ddddsssssssS,sssssss,S,S,S
520,ssssssssssssssssS,ssssssssssssssssssssssssssssssssssssssss,sssssss,dddSdddSdddd,sssssss,ddd
521,ssssssssssSsSsssssssss,dddsssssssssssSsssssssssssssS,S,dddSdddSdddd,ssssss,S
522,sssssssss,ddddsssssssssssS,S,dddSdddSdddd,S,ddd
523,sssssssssssssss,dddsssssssssssSsssssssssssS,sssssss,dddSdddSdddd,S,ddd
524,ssssss,dddsssssssS,S,dddSdddSdddd,S,ddd
525,sSsSSssssssssssssssSsssssss,dddsSsssssssssssS,S,S,ssssssss,ddd
526,ssssssss,ddsssssssS,S,dddSdddSdddd,ssssssss,ddd
527,sssssss,ddddsssssssssS,sssssss,dddSdddSdddd,sssss,ddd
528,ssssssssssssssss,ddddsssssssssssssSssssssss,S,dddSdddSdddd,sssss,ddd
529,ssssssssssssssss,ddddsssssssssssS,S,dddSdddSdddd,ssssssss,ddd
530,sssssssssssss,ddddssssssssssssssssS,sssssss,S,ssssss,ddd
531,ssssssssSsssssssssssssssssssss,ddddsssssssssssssSssssssss,sssssss,dddSdddSdddd,S,S
532,sssssssssss,ddddssssssssssssssssS,sssssss,dddSdddSdddd,S,ddd
533,sssssssssssssssss,dddsSsssssssssssS,sssssss,dddSdddSdddd,S,ddd
534,ssssss,ddddsssssssssssS,sssssss,dddSdddSdddd,sssssssssss,ddd
535,sssssssSs,ddddsSssssssss,S,dddSdddSdddd,sssssss,S
536,sssssSsssssssssss,ddddssssssssssssSs,ssssssss,S,sssssss,ddd
537,ssssssssssss,ddddssssssssssS,ssssssss,dddSdddSdddd,sssss,S
538,ssssssssSssssssssssssss,ddddssssssssSssssssssssssS,ssssssss,dddSdddSdddd,sssssss,ddd
539,sssssssssSs,ddddssssssssssssSs,S,dddSdddSdddd,sssssss,S
540,ssssssSsssssssssss,dddsssssssssS,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
541,ssssss,ddddssssssssssssSs,ssssssss,dddSdddSdddd,S,ddd
542,sssssss,ddddssssssssssS,ssssssss,S,ssssssss,S
543,sssssSssssss,ddddssssssssssssSs,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
544,ssssssssssss,ddddsSssssssssssS,S,S,ssssssss,ddd
545,ssssssss,ddddssssssssssssSs,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
546,sssssssssSs,ddddsSssssssssssssS,ssssssss,dddSdddSdddd,S,S
547,sssssssssssss,ddddsSssssssssssS,ssssssss,S,S,ddd
548,sssssssssssssssssssss,dssssssS,S,S,S,ddd
549,ssssssssssss,ddddssssssssssssSs,S,S,sssssss,ddd
550,ssssssssssss,ddddssssssssssssSs,ssssssss,dddSdddSdddd,sssss,ddd
551,sssss,ddddsSsssssssssS,ssssssss,dddSdddSdddd,sssssss,S
552,sssssssssssssssss,dddsSsssssssssS,S,dddSdddSdddd,S,S
553,sssssssssss,dddsSsssssssssS,ssssssss,dddSdddSdddd,sssssssssss,ddd
554,sssssssssssssSs,dddsSsssssssssS,S,dddSdddSdddd,sssss,ddd
555,sssssssssssss,ddddsSssssssssssS,ssssssss,dddSdddSdddd,S,S
556,sssssssssSsssssssssssssss,ddddssssssssssssSs,ssssssss,S,sssssss,ddd
557,ssssSssssss,ddddsSssssssssssS,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
558,ssssss,ddddssssssssssssSs,ssssssss,dddSdddSdddd,S,ddd
559,ssssssssssss,dddsSsssssssssS,S,S,sssssssssss,ddd
560,sssssSssssss,ddddssssssssssssSs,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
561,ssssssssssss,ddddssssssssssssSs,ssssssss,dddSdddSdddd,S,ddd
562,ssssssss,ddddsSsssssssssS,ssssssss,dddSdddSdddd,sssssss,ddd
563,sssssssssssSs,ddddsSssssssssssS,S,dddSdddSdddd,sssssss,S
564,sssssSs,ddddssssssssssS,ssssssss,dddSdddSdddd,sssssssssss,ddd
565,dddd,ddddssssssssS,S,S,ssssssss,S
566,ssssssssss,ddddssssssssssssS,ssssssssssss,S,S,S
567,ssssssssSs,dddsSsssssssssS,ssssssssssss,S,sssssssssssssss,ddd
568,ssssssss,ddddsssssssS,S,S,S,S
569,ssssssssss,dddsssssssssS,S,S,ssssss,ddd
570,sss,ddssssssS,ssssssssssss,S,S,ddd
571,sssss,dddssssssssS,ssssssssssss,dddSdddSdddd,S,ddd
572,ssssssssssss,dddsssssssssssS,ssssssssssss,dddSdddSdddd,sssssss,ddd
573,sssssssssss,ddddssssssssssS,ssssssssssss,dddSdddSdddd,sssssss,S
574,sssssssssss,ddddssssssssssS,ssssssssssss,dddSdddSdddd,sssssssSsssssssssssssSsssssss,ddd
575,sssssssssssssssssssssssss,dddssssssS,ssssssssssss,dddSdddSdddd,S,ddd
576,ssssSsssssss,ddddssssssssS,S,dddSdddSdddd,sssssss,ddd
577,sssss,ddddssssssssS,S,dddSdddSdddd,ssssssss,ddd
578,ssssss,dssssssssssssssS,S,dddSdddSdddd,sssssssSsssssssssssssSsssssss,ddd
579,sssssssssss,dddsssssssssS,ssssssssssss,S,ssssssss,ddd
580,ssssssss,dddssssssss,ssssssssssss,dddSdddSdddd,ssssss,S
581,sss,dddssssssssS,S,dddSdddSdddd,sssssssssssssssssssss,ddd
582,ssssssssssss,ddddsssssssssS,ssssssssssss,dddSdddSdddd,ssssssss,ddd
583,sssssssssss,sssssssssssssssssssssssssS,ssssssssssss,S,sssssssssssssss,S
584,sssssssSs,sssssssssssssS,ssssssssssss,dddSdddSdddd,S,ddd
585,ssssssssssssssssssss,dddsssssssS,S,dddSdddSdddd,ssssssss,S
586,ssssss,ssssSssssssssss,S,dddSdddSdddd,ssssssssss,ddd
587,sssssssssssss,dsssssssssssssssss,ssssssssssss,dddSdddSdddd,sssss,ddd
588,ssssssS,ddddssssssssssS,S,dddSdddSdddd,sssssssssss,ddd
589,sssssssssssSs,dddsssssssssS,ssssssssssss,dddSdddSdddd,ssssssss,ddd
590,ssssssssssssssss,dddsssssssS,ssssssssssss,dddSdddSdddd,sssssss,ddd
591,sssssss,dddssssssss,ssssssssssss,S,S,ddd
592,ssssssssssssssssssss,ddddsssssssssS,S,dddSdddSdddd,S,ddd
593,sssssssssssss,ddddsssssssssS,ssssssssssss,dddSdddSdddd,sssss,S
594,ssssssssssssssss,ddddssssssS,S,S,sssssss,ddd
595,sssssssssssssSssssss,ddddsssssssssS,ssssssssssss,dddSdddSdddd,sssssss,ddd
596,ssssSssssssSsssssssss,ddddsssssssssS,S,S,S,ddd
597,ssssSs,dddssssssssssssS,ssssssssssss,S,S,S
598,sssssssssss,ddddsssssssssS,ssssssssssss,dddSdddSdddd,sssss,ddd
599,sssssSs,ddddsssssS,S,dddSdddSdddd,,ddd
600,ssssssSs,dddssssssssS,ssssssssssss,dddSdddSdddd,S,ddd
601,sssSssSsssssssssssssssssss,dsssssssssssssssSssssssssssS,ssssssssssss,S,sssss,S
602,sSsssssssssssssss,dddsssssssssssS,S,dddSdddSdddd,S,ddd
603,sssssssss,dddssssssS,ssssssssssss,S,ssssss,ddd
604,ssssssss,dddsssssssssS,S,dddSdddSdddd,S,ddd
605,sssssssssssss,dddsssssssS,ssssssssssss,dddSdddSdddd,S,ddd
606,ssssss,ddddsssssssssS,ssssssssssss,S,sssss,ddd
607,ssssssss,dddsssssssS,S,S,sssssssssssssssssssss,ddd
608,sssssssssSssssssSs,sssssssssssssS,ssssssssssss,dddSdddSdddd,sssssss,ddd
609,ssssssssss,dddssssssssssssS,S,dddSdddSdddd,ssssssssss,S
610,sssssSs,ddddssssssssssS,ssssssssssss,dddSdddSdddd,S,S
611,ssssssssss,ddddsssssssssS,S,S,sssss,ddd
612,sssssssss,dssssssssS,ssssssssssss,dddSdddSdddd,ssssssss,S
613,ssssssss,ddddssssssssssS,ssssssssssss,dddSdddSdddd,sssssss,ddd
614,ssssssssssssssssssssss,dddssssssS,S,dddSdddSdddd,ssssss,S
615,ssssssSssss,dddssssssssssssS,ssssssssssss,dddSdddSdddd,sssssss,S
616,sssssssss,ddddsssssssssS,S,S,sssssss,ddd
617,ssssss,ddddsssssssssS,ssssssssssss,dddSdddSdddd,ssssss,ddd
618,sssssSs,ddddsssssssS,ssssssssssss,dddSdddSdddd,S,ddd
619,sSsssssss,dddsssssssssS,ssssssssssss,dddSdddSdddd,ssdddSdddSddddsssss,S
620,sssssss,dddssssssssssssS,ssssssssssss,dddSdddSdddd,ssssssss,S
621,ssssss,dsssssssssS,ssssssssssss,dddSdddSdddd,S,ddd
622,ssssss,ddddssssssS,S,dddSdddSdddd,S,ddd
623,sssssSsssssss,dddssssssssS,S,dddSdddSdddd,S,S
624,sssssssssssss,dddsssssssss,S,dddSdddSdddd,ssssss,S
625,ssssssssssssssssssss,d,ssssssssssss,dddSdddSdddd,sssssssssssss,ddd
626,sssss,dddssssssssssss,S,dddSdddSdddd,S,S
627,sssssssss,dddssssssssssS,S,S,ssssssss,ddd
628,ssssssssSsssss,dddddsssssS,S,dddSdddSdddd,sssssssssssssssssssss,ddd
629,sssssssssss,ddddsssssssssS,S,dddSdddSdddd,sssss,S
630,sssssssssss,dddsssssssS,ssssssssssss,dddSdddSdddd,S,ddd
631,sssssssssss,dddssssssssssssS,ssssssssssss,dddSdddSdddd,sssssss,ddd
632,ssssssssss,ddddssssssssssssS,S,dddSdddSdddd,ssssss,ddd
633,ssssss,dddsssssssS,ssssssssssss,dddSdddSdddd,sssss,ddd
634,ssssssss,ddddsssssssssS,ssssssssssss,S,sssss,ddd
635,sssssss,dddssssssssssssS,ssssssssssss,S,S,ddd
636,sssssssssssssss,ddddssssssssssS,ssssssssssss,dddSdddSdddd,sssssss,ddd
637,sssssssssssssssss,dddsssssssssssssS,ssssssssssss,dddSdddSdddd,sssssss,ddd
638,sssssssssss,ddddssssssssssS,ssssssssssss,dddSdddSdddd,S,ddd
639,ssssss,dddsssssssS,ssssssssssss,dddSdddSdddd,S,S
640,ssssssss,dddsssssssssS,ssssssssssss,dddSdddSdddd,sssss,ddd
641,sssssssssss,dddddsssssS,ssssssssssss,dddSdddSdddd,sssssssssssssssssssss,ddd
642,sssssssssssssssss,ddddssssssS,ssssssssssss,dddSdddSdddd,S,ddd
643,ssssssss,ddddssssssS,S,S,sssssssSsssssssssssssSsssssss,ddd
644,ssssssssSsssss,ddddssssssssS,ssssssssssss,S,sssssssssssss,ddd
645,sssssssssss,dddddsSssssssssS,ssssss,dddSdddSdddd,ssssssss,ddd
646,ssssssssss,ddddssssssssssssS,S,dddSdddSdddd,sssssssssss,S
647,sssssssss,ddddssssssssS,S,dddSdddSdddd,sssssss,S
648,ssssssssssss,ddddsssssssssssssssssssssS,ssssssssssss,dddSdddSdddd,S,S
649,ssssssSsssssss,ddddsssssssSsssssssss,sssssssssss,dddSdddSdddd,S,ddd
650,sssssssSs,dddsSsssssssS,S,S,S,S
651,ssssssdd,ddsSsssssssssS,ssssssss,S,sssssssssss,ddd
652,sssssSsssss,dddddssssssssssssS,S,S,sssss,S
653,ssssssssssssssssss,ddddsssssssssss,ssssssssssss,S,sssssssssss,ddd
654,ssssssssssssssssssssss,ddddssssssssssssSsS,ssssssss,dddSdddSdddd,sssssssssss,S
