id,name,addr,city,phone,type,class
301,sssss's,ddd dss sss.  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,ssssssss,?
302,ssss sssss,dd dss sss.  ssss dss ss.,sss ssss,ddd/ddd-dddd,?,ddd
303,ssss,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssssssssssss,?
304,ssssssss,dddds dss sss.  sssssss ddss sss ddss sss.,sss ssss,?,?,ddd
305,ssssssss,ddd s. ddss ss.  sss dss sss.,sss ssss,ddd/ddd-dddd,?,ddd
306,ssssssss sss-s-s,ddd ssssss ss. ss sssssssss ss.,?,?,ssssssss,?
307,sssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
308,ssssss ssss sssss  ssss ssssssssss sss ss ssss,dd s. ddss ss.  sssssss dss sss dss ssss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
309,sd,ddd sssssss ss.  ssss ssssssssss ss.,sss ssss,?,?,ddd
310,ss,ddd s. ddss ss.  sssssss ssss sss. s sss sssssssss sss.,?,?,ssssss,ddd
311,ssss ssssss,dddd dss sss.  sssssss ddss sss ddss sss.,sss ssss,?,ssssss sss,ddd
312,ssss ssssssss,ddd sssssss ssss s,?,ddd/ddd-dddd,ssssss,ddd
313,ssss ss sssssss,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssss sss,?
314,ssss ssssssssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssss,ddd
315,ssss ssssss,d s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssss,ddd
316,ssss ssssss,ddd ssss sss.  sssssss ddss ss. sss ssssssssss sss.,?,?,?,ddd
317,ssss sss,ddd s. dss ss. ss sssssss ss.,sss ssss,?,?,ddd
318,sssss sssss,dd sssssssss ss.  sssssss sssssss sss sssssss sss.,sss ssss,ddd/ddd-dddd,?,?
319,sssss ssss'sssssss,dd sssssssss sss.,?,?,ssssss sss,ddd
320,sssss ssss,ddd ssssssss ss.  sssssss sssssss sss ssssssss sss.,sss ssss,ddd/ddd-dddd,ssssss,?
321,sssss ssssss,ddd sssssssss ss.  sssssss dss sss ssssssss sss.,sss ssss,ddd/ddd-dddd,ssssss sss,ddd
322,sssss ssss,ddd ssssss ss. ss ssssssss,sss ssss,ddd/ddd-dddd,?,ddd
323,sssss sssssss,dd sssss ss. ss ssssssss ss.,?,ddd/ddd-dddd,ssssss sss,ddd
324,sssss sssss ssssssssss,d s. ddss ss.,sss ssss,?,sssssss,?
325,ssssssss ssssss,ddd ssssssssss ss.  ssss sssss ss.,?,?,ssssss,ddd
326,sssssss's sssss,ddd dss sss. ss ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,?
327,ssss ss sssss,ddd sssssss ss.  sssssss sssssss sss ssssss sss.,sss ssss,ddd/ddd-dddd,?,ddd
328,ssssssssss sssss sssss & sssssss sss,dd ssssss ss.  sssssss ssssss sss sssss sss.,sss ssss,ddd/ddd-dddd,sssss,ddd
329,ssss ssssssssss,dd sssssssss ss.  sssssss s. sssssss sss ssssssss sss.,sss ssss,ddd/ddd-dddd,ssssss,?
330,sssss,ddd s. ddss ss.,sss ssss,?,sssss,ddd
331,sssss sssss,dd s. ddss ss.,sss ssss,?,ssssssss,ddd
332,ssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssss,?
333,ssss sssss,dd s. ddss ss.,?,?,?,?
334,ssssssss ssssss,ddss sss.,?,ddd/ddd-dddd,ssssss sss,?
335,sssssss ssss,dddd dss sss.  sssssss ddss sss ddss sss.,sss ssss,?,ssssss sss,ddd
336,sssssss ssss,ddd dss sss. ss ddss ss.,sss ssss,ddd/ddd-dddd,ssssss sss,ddd
337,ss ssss,ddd ssssssss ss.  sssssss sssss sss ssssss sss.,sss ssss,?,sssssss,ddd
338,ssss & ssssss,ddd ssssss ss.,?,ddd/ddd-dddd,ssssss sss,?
339,ssss,ddd s. ssssssss  ssss sssss ss.,sss ssss,ddd/ddd-dddd,?,ddd
340,sss ss ssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssss,?
341,sssss,ddd dss sss. ss ddss ss.,sss ssss,?,sssssss,ddd
342,sssss ssss ssss,ddd sssss ss.  sssssss s. ssssssss sss ssssss ss.,sss ssss,ddd/ddd-dddd,ssssssss,?
343,ss sssss's,ddd s. ssssssss  sssssss ssssssss sss sssss sss.,?,?,sssssss,ddd
344,sssss's,dddd dss sss. ss dddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,?
345,ssssss sssss,d s. ddss ss.,sss ssss,ddd/ddd-dddd,sssss,ddd
346,sssss's,dddd ssssssss  sssssss ddss sss ddss sss.,sss ssss,?,ssssssss,?
347,sssssssss ssss,dddd dss sss. ss ddss ss.,sss ssss,ddd/ddd-dddd,sssss,ddd
348,s. ssss sssss ssssssssss,dd ssssssssss ss.  ssss ssss ss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
349,sssss,ddd s. ssssssss ss sssss ss.,?,?,ssssss,ddd
350,sssssss,dd s. ddss ss.,sss ssss,?,?,ddd
351,sssss sssss sssss sssss,dd s. ddss ss.,?,ddd/ddd-dddd,ssssssss,ddd
352,ssss ssssss ssss,ddd dss sss.  sssssss ddss sss ddss sss.,?,?,ssssssss,ddd
353,ssssssss's sssss ssss,dddd ssssssss  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,sssssss,?
354,sssssssss,ddd ssssssss sss.  sssssss ddss sss ddss sss.,sss ssss,?,ssssssss,?
355,sssss,dd dss sss.  sssssss dss sss dss sss.,sss ssss,?,ssssssss,ddd
356,ssssss sssss,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
357,sssss ss ssss,ddd s. ddss ss.,sss ssss,?,ssssss sss,ddd
358,sssssss,dd ssss ddss ss.  sssssss dss sss dss ssss.,sss ssss,?,ssssssss,?
359,sssssssss,d s. ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
360,ssssssss ssssss,dd sssss ss. ss sssss ss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
361,ssssss sssss,ddd dss sss. ss ddss ss.,?,ddd/ddd-dddd,?,ddd
362,ssssss sssss ssss,dddd ssssssss ss ddss ss.,?,ddd/ddd-dddd,ssssss sss,ddd
363,sssss sss,ddd s. ddss ss.  sss dss sss.,sss ssss,ddd/ddd-dddd,sssssss,?
364,ssssssss ssss,ddd ssssssss sss.  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,sssss,ddd
365,ssssssss's,ddd sssssssss sss. ss ddss ss.,sss ssss,ddd/ddd-dddd,?,ddd
366,sssssssss's,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,?
367,ssssss's,dd ssssss ss.,sss ssss,ddd/ddd-dddd,?,ddd
368,ssssss,ddd s. ddss ss.  sssssss dss sss dss ssss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
369,ssssss,dd dd dss sss.  sssssss dss sss dss sss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
370,ssssss sssssss,dd s. ssssssss ss sssssssss ss.,sss ssss,ddd/ ddd-dddd,sssss,ddd
371,sssss ssssss,ddd ssssssss ss.  sssssss s. dss sss ssssssss sss.,sss ssss,?,sssssss,ddd
372,sssssss,ddd s. ddss ss.  ss sss sssss sssss sssss,?,ddd/ddd-dddd,ssssssss,ddd
373,ssss ssss ssss,ddd s. ddss ss.,sss ssss,?,ssssssss,ddd
374,ss-ssss ssssssssss sss ssssss,dddd dss sss. ss ddss ss.,sss ssss,?,?,ddd
375,ssss,dd ssssssss ss.  sssssss ssssssss sss s. dss ss.,?,?,?,ddd
376,ssssss sssss ssss,d sssss sssssssss ssssss,sss ssss,?,ssssssss,?
377,s ssssss,ddd s. ddss ss.  sssssss sssssssss sss ssss ssss.,sss ssss,?,sssssss,ddd
378,ss sssssss,ddd ssssssss ss.  sssssss sssss sss ssssss sss.,sss ssss,?,sssssss,ddd
379,ss ssss,ddd s. ddss ss.,sss ssss,?,?,ddd
380,ssss sssss,ddd ssssss ss.  ssss s. ssssssss,sss ssss,?,sssss ssssssss,ddd
381,sssssssss,ddd sssssssss ss.  sssssss dss ss. sss sssss ss.,sss ssss,ddd/ddd-dddd,sssss,ddd
382,ssssssss ssss,dd s. dss ss.  sssssss dss sss dss ssss.,sss ssss,ddd/ ddd-dddd,ssssss sss,ddd
383,sssssss,dd s. ddss ss.,sss ssss,?,sssss ssssssss,?
384,ssss sssssss,dd s. ddss ss.,?,?,?,ddd
385,sssss ss sssss,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssss,ddd
386,sssss ssss's,ddd s. ddss ss.  sssssss dss sss dss ssss.,?,ddd/ddd-dddd,sssss,?
387,sss sssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
388,ssssss sssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,?,?
389,s'ssssssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,?,ddd
390,s'sssssss,dddd dss sss.  sssssss ddss sss ddss sss.,?,?,ssssss sssssss,ddd
391,s'sssssss ss ssss,ddd s. dss ss.  sssssss s. ddss sss ssss sss.,?,ddd/ddd-dddd,?,?
392,s'sss,ddd sssssssss ss.  ssss sssss ss.,sss ssss,ddd/ddd-dddd,ssssss,ddd
393,ss sssssss,d s. ddss ss.,?,ddd/ddd-dddd,ssssss,ddd
394,sssss ssssssssss,ddd dss sss.  sssssss ddss sss ddss sss.,sss ssss,?,sssssss,?
395,ssssssss ssssssssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,?,ddd
396,sssss,ddd s. ssssssss ss ssssssss ss.,sss ssss,ddd/ddd-dddd,ssssss sssssss,ddd
397,ss sssssssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,?,ddd
398,ss ssssssss,ddd s. ddss ss.,sss ssss,ddd/ ddd-dddd,?,ddd
399,ss sssss,dd sssssssss ss.  sssssss sssssss sss ssssss sss.,sss ssss,ddd/ddd-dddd,ssssss sss,ddd
400,ss ssssss,dd sssssssss ss.  ssss ssssss ss.,sss ssss,?,ssssss,ddd
401,ss sssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
402,ss ssssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,?
403,ss ssssssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssss,ddd
404,ss ssssss,ddd ssssssss sss.  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
405,sss ssssss,ddd ssss sss. s  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,ssssss,?
406,sssssss ssssss,dd s. ddss ss.,sss ssss,?,ssssssss,?
407,ssss,dd ssss ddss ss.  sssssss dss sss dss sss.,?,ddd/ddd-dddd,ssssssss,ddd
408,sssss ssssss,dd sssss ss.  sssssss sssssss ss. sss s. ssssssss,?,ddd/ddd-dddd,ss ddd/ddd-dddd ssssssss,ddd
409,sss ssss,dddd ssssssss  sssssss ddss sss ddss sss.,?,ddd/ddd-dddd,sssssss,ddd
410,ssss ssssss,ddd ssssssss sss.  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
411,ssssss s ssss,ddd dss sss. ss ddss ss.,sss ssss,?,sssssss,ddd
412,sssssssss ssss,dddd dss sss.  sssssss ddss sss ddss sss.,?,ddd/ddd-dddd,ssssssss,?
413,ssssss ssssss,ddd s. ddss ss.  sssssss dss sss dss ssss.,sss ssss,ddd/ddd-dddd,sssss,?
414,sssssss,ddd s. ddss ss.  sssssss dss sss dss ssss.,?,ddd/ddd-dddd,ssssss,ddd
415,sssssss ssssssssss,dd s. ddss ss.  sssssss dss sss. sss ssssssssss ss.,sss ssss,ddd/ddd-dddd,ssssss sss,ddd
416,sssss,ddd ssssss ss.  sssssss sssssss sss ssssss sss.,sss ssss,?,?,?
417,sssssss's,dddd dss sss. ss ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
418,sssssss ssssss,dd s. ddss ss.,sss ssss,?,sssss,ddd
419,sssss ssss sss ssssss sss,ddd s. ddss ss.,?,?,?,?
420,ssssss sss,dd s. ddss ss.,?,ddd/ddd-dddd,ssssssss,?
421,sssssss,dddd dss sss.   sssssss ddss sss ddss sss.,sss ssss,?,sssss,ddd
422,ssssss's,ddd dss sss. ss ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
423,ssssss ssss,ddd s. ddss ss.  ssss dss sss.,?,ddd/ddd-dddd,ssssssss,ddd
424,sss ssss sss ssss ssss sss sssss,dd s. ddss ss.,sss ssss,ddd/ ddd-dddd,sssss,ddd
425,sss ssss ssssssssss,dd d/d ssssss ss ssssss ss.,sss ssss,?,sssss,ddd
426,sssssss,d s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssss sss,ddd
427,sssss,ddd s. ssssssss ss ssssss ss.,?,?,ssssssss,ddd
428,ssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
429,sssssss ss sssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,?
430,sssss,dd s. ddss ss.,?,ddd/ddd-dddd,?,ddd
431,ssssssss,ddd sssssssss ss.  sssssss sssss sss ssssss sss.,sss ssss,ddd/ddd-dddd,?,ddd
432,sssss,ddd s. ddss. ss.,sss ssss,ddd/ddd-dddd,?,ddd
433,sssss,dddd dss sss.  ss ddss ss.,?,ddd/ddd-dddd,ssssss sssssss,?
434,sssssss sssssssssss,dd s. ddss ss.,sss ssss,?,sssssss,?
435,ssssss,ddd ssss sss. s ss ddss ss.,?,ddd/ddd-dddd,?,?
436,sssssss sssss,ddd ssss sss.  sssssss ddss sss ddss sss.,?,?,ssssss,ddd
437,sss & ssssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,?,?
438,ssssss ssss,ddd ssssss ss.  sssssss ssssss sss ssssss sss.,sss ssss,ddd/ddd-dddd,?,?
439,ssssssssss,dddd dss sss.  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,ssssss sssssss,ddd
440,ssssss sssssssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
441,sssssss,ddd s. ddss ss.  sss dss sss.,?,ddd/ ddd-dddd,?,?
442,sssssss ssss,ddd sssssssss sss.  sssssss ddss sss ddss sss.,?,ddd/ddd-dddd,ssssssss,ddd
443,ssss sssss,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
444,ssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,?,ddd
445,sss sssss,ddd s. ddss ss.,?,?,sssssss ssssssss,?
446,ssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,?
447,ssssssss,dds sssss ss. s  sssssss ddss sss ddss sss.,?,?,?,?
448,sssssssss s. s,ddd s. dss ss.  sssssss dss sss. sss sss. s,sss ssss,ddd/ddd-dddd,sssssssssss,ddd
449,ssss ssssssss,dddd dss sss. ss ddss ss.,sss ssss,ddd/ddd-dddd,?,ddd
450,ssss's sssss,ddd s. ddss ss.,sss ssss,?,?,ddd
451,s.s.s.s,ddd ssssssss ss.  sssssss ssssss sss sssss sss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
452,sss sssssss's,dd ssssss ss.,sss ssss,?,sssssss,?
453,sssss's sssssssss sssss sssss,ddd ssssssss ss. ss ssssssss ss.,sss ssss,?,ssss ssssssss,ddd
454,sss ssssss,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,?,?
455,ssss ssssssss,dddd sssssss sss.  sssssss ddss sss ddss sss.,?,ddd/ddd-dddd,ssssss sss,ddd
456,ssssssss's sssssss,ddd sssssssss sss.  sssssss ddss sss ddss sss.,?,ddd/ddd-dddd,ssssssss,ddd
457,sss sssss,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,?,ddd
458,sssssssssss,d ddd s. ddss ss.,?,ddd/ddd-dddd,ssssssss,ddd
459,sssssss ssssssss ssss sss sss,ddd ssss sss. ss ddss ss.,?,ddd/ddd-dddd,ssssssss,?
460,ssssss,dd s. ddss ss.,sss ssss,?,ssssssss,ddd
461,sssss,dd s. ddss ss.,sss ssss,ddd/ ddd-dddd,sssss,ddd
462,sssss ssssssss sssss,dddd sssssss sss.  ssss ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
463,ssssss ssssss sssssss ssssssssss & sss,dd ssssss ss. ss sssssssss ss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
464,sssss ssss,ddd dss sss.  sssssss ddss sss ddss sss.,?,ddd/ddd-dddd,ssssssssssss,ddd
465,ssssssss,ddd sssssssss sss.  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,sssssss,ddd
466,sssss's'ssss ssss,dd ssss ss. ss sssss ss.,sss ssss,ddd/ddd-dddd,sssss,ddd
467,s sssss,ddd ssssss ss. ss ssssss ss.,?,?,?,ddd
468,ssss sssssssss,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssss,?
469,ssssss,ddd dss sss. ss ddss ss.,sss ssss,ddd/ ddd-dddd,ssssssss,?
470,ssssss's,ddd dss sss.  sssssss dss sss dss sss.,sss ssss,?,?,ddd
471,sssssss,ddd s. dddss ss.  sssssss sssssssss sss sssssssssss ssss.,sss ssss,ddd/ddd-dddd,sssssssssss,?
472,sss ssssss sss,ddd dss sss. ss ddss ss.,?,?,ssssss sss,?
473,sss ssssssss ssss,dddd ssssssss ss ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
474,sssssssss ssss'ssss,ddd dss sss.  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,sssssss,?
475,sssssssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssssss,?
476,sssssss sssss,ddd sssssssss ss.  ssss ssssssss ss.,?,ddd/ddd-dddd,?,?
477,sssss ssss,ddd s. ddss ss.  sssssss sssssssss sss dss ssss.,sss ssss,ddd/ddd-dddd,ssssss sss,ddd
478,sss ssss,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssss,?
479,sssssss sssssss,ddd dss sss.  sssssss ddss sss ddss sss.,sss ssss,ddd/ddd-dddd,ssssss sssssss,ddd
480,sss sss sss,ddd s. ddss ss.,sss ssss,?,ssssssss,ddd
481,sssssss's sssssssssss,ddd s. ddss ss.  ssss dss sss.,sss ssss,ddd/ddd-dddd,ssssss sss,ddd
482,sssssss,dd ssssss ss. ss ddss ss.,sss ssss,?,ssssssss,ddd
483,ssssss's ssss,dd ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,sssss ssssssss,ddd
484,sssss & sssss's,dd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,?
485,ssss,ddd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,ddd
486,sssss ssss,ddd s. ddss ss.,?,?,ssssssss,?
487,ssss,ddss ssssss ssssssssss dd s. ddss ss.,sss ssss,ddd/ddd-dddd,ssssssss,?
488,sssss,ddd dss sss.  sssssss ddss sss ddss sss.,?,ddd/ddd-dddd,?,ddd
489,sss ssssss,dd sssss ss. s ss ddss ss.,sss ssss,ddd/ddd-dddd,sss ddd/ddd-dddd sssss,ddd
490,sss,dd ssssss ss.  sssssss ssssssss sss ssssss ss.,?,ddd/ddd-dddd,ssssssss,ddd
491,sssss,ddd sssss ss ssss sss.,sssssss,ddd/ddd-dddd,sssssssssssss,?
492,sssss's ssssssss ssssss,ddd ssssss ssssss ssss ss. ss.,?,ddd/ddd-dddd,ssssssss,?
493,sssss's ssss ssssss,dddd sssssss ss.,sssssss,?,sssss,?
494,ssssssss,dddd ssssssss ss.  ssss sssss ss sssssssss ss.,?,?,ssssssss,ddd
495,sssssss ssss ssssss,ddd sssss ss.,sssssss,ddd/ddd-dddd,?,?
496,sssssss's ss ssssssss,ddd s. sssss sssss ssss,sssssss,ddd/ddd-dddd,sssssssssss,?
497,sssssssss's,dddd sssssssss ss.  ssssss sssss,sssssss,ddd/ddd-dddd,sssssss,ddd
498,ssssssss,dddd sssssssss ss.,sssssss,ddd/ddd-dddd,sssssssssssss,ddd
499,ssss sssssssssss,dddd sssss ssssss ssss.  ssssssss,sssssss,ddd/ddd--dddd,ssssssss,ddd
500,sssssss's,dddd s. ssssssss sss.,sssssss,ddd/ddd-dddd,sssssss,ddd
501,ssssss,dddd sssssssss ss.  sssss sssss,?,ddd/ddd-dddd,?,ddd
502,ssss sssss,dd ssss sssss,sssssss,ddd/ddd-dddd,sssssssssssss,ddd
503,ssss ssss,dd  ssssssss ssssssss ssss ss sss ssssss ssssss ssss.,sssssss,?,sssssssss,ddd
504,sssssssss ssssssssss,dddd ssssssss ssssss ss.,sssssss,ddd/ddd-dddd,?,ddd
505,sssss's ssss sss sssss  ssssssss,dddd sssssssss ss.,sssssss,?,?,?
506,sssss's ssss sss sssss,sssssssssss sssssssssss ssss  sssssssssss sssssss,sssssss,?,sssssssssss,ddd
507,sss ssss's sss sssss,dddd ssssssss sss.  ssss ssssssss ssssss ss.,sssssss,ddd/ddd-dddd,?,ddd
508,ssssss sssssss ssss ssss,ddd sssssssss ss.  ss dss ss.,?,ddd/ddd-dddd,?,ddd
509,ssss ssss. sss-s-s,dddd sssss ssssss ssss.  ss ssssss sss.  ssssssss,sssssss,ddd/ddd-dddd,?,ddd
510,sssssssssss sssss,dddd ssssss sssss ss.,sssssss,ddd/ddd-dddd,ssssssss,?
511,sss's sssssss,ddd sssssssss ssssss sss.  ss sssssssssssss ssss.,sssssss,?,sssss,ddd
512,ssssssss sss,dddd sssssssss ss.  sssssssss ssssss sssssssssss,sssssss,?,sssssssssssss,ddd
513,ssssssss,dddd sssssssss ss.  sssss sssss,sssssss,?,sssss,ddd
514,ss ssssss ss sssssss ssssssss ss.,sssssss sss/ssssss sssss ss sssssss  ssssssss,sssssss,ddd/ddd-dddd,sssssss,ddd
515,ssssss ssssssss,s ssssss sss.  ssssssssss sssss  sssssssss,sssssss,ddd/ddd-dddd,sssss,ddd
516,ssssssssss ssssssss,dddd sssssss ss.  sssss sssssss sssss  sssss sssssss,sssssss,ddd/ddd-dddd,ssssssss,?
517,ssss ss,dddd sssssssss ss.,sssssss,?,?,?
518,sssss sssssssssss ssssss,dddd s. ssssssss sss.,?,ddd/ddd-dddd,?,ddd
519,ssssssss's sssssssss,dddd sssss ss.,sssssss,?,?,?
520,ss ssss ssssssss ss.,ssss sssss  ssssss ssss sssssssss ssss  ssssssss,sssssss,ddd/ddd-dddd,sssssss,ddd
521,ssssssssss's: s sssss sss,ddd ssssssss sss.  ssss sssssss ss.,?,ddd/ddd-dddd,ssssss,?
522,sssssssss,dddd sssssssss ss.,?,ddd/ddd-dddd,?,ddd
523,ssssssss sssssss,ddd sssssssss ss.  ss ssssss sss.,sssssss,ddd/ddd-dddd,?,ddd
524,ssssss,ddd sssss ss.,?,ddd/ddd-dddd,?,ddd
525,s.s.'s ssssss sssssss & ssss sss,ddd s. ssssssss sss.,?,?,ssssssss,ddd
526,sss sssss,dd ssss sss.,?,ddd/ddd-dddd,ssssssss,ddd
527,ss sss ss,dddd ssssss sss.,sssssss,ddd/ddd-dddd,sssss,ddd
528,ssss sssss sss ssss,dddd sssssssss ssss.  ssssssss,?,ddd/ddd-dddd,sssss,ddd
529,sssss ssss sssssss,dddd ssssssss sss.,?,ddd/ddd-dddd,ssssssss,ddd
530,sssss ss ssssss,dddd ssssssss ssssss ss.,sssssss,?,ssssss,ddd
531,ssssssss's ssss ssss sss ssssss sss,dddd sssssssssss ss.  ssssssss,sssssss,ddd/ddd-dddd,?,?
532,sssssss ssss,dddd ssssssss ssssss ss.,sssssss,ddd/ddd-dddd,?,ddd
533,sssss ss sss sssssss,ddd s. sssssssss ss.,sssssss,ddd/ddd-dddd,?,ddd
534,ssssss,dddd sssssssss ss.,sssssss,ddd/ddd-dddd,sssssssssss,ddd
535,sssssss's,dddd s. ssssssss,?,ddd/ddd-dddd,sssssss,?
536,sssss's sss sssssss,dddd sss sssss ssss. s,sss sssss,?,sssssss,ddd
537,ssssss ssssss,dddd ssssssss ss.,sss sssss,ddd/ddd-dddd,sssss,?
538,ssssssss's ssss ss sss ssss,dddd ssssss ss. ss ssssssss ss.,sss sssss,ddd/ddd-dddd,sssssss,ddd
539,sssssssss's,dddd sss sssss ssss. s,?,ddd/ddd-dddd,sssssss,?
540,ssssss's ssssss ssss,ddd sssssss ss.,sss sssss,ddd/ddd-dddd,ssssss sssss/ssssss,ddd
541,ssssss,dddd sss sssss ssss. s,sss sssss,ddd/ddd-dddd,?,ddd
542,sssssss,dddd sssssss sss.,sss sssss,?,ssssssss,?
543,sssss's sssss,dddd sss sssss ssss. s,sss sssss,ddd/ddd-dddd,ssssss sssss/ssssss,ddd
544,ssss ssssssss,dddd s. ssssssss ss.,?,?,ssssssss,ddd
545,ssss ssss,dddd sss sssss ssss. s,sss sssss,ddd/ddd-dddd,ssssss sssss/ssssss,ddd
546,sssssssss's,dddd s. ssssssss ssss.,sss sssss,ddd/ddd-dddd,?,?
547,ssssssss sssss,dddd s. ssssssss ss.,sss sssss,?,?,ddd
548,ssssss sssss sssss sssss,d ssss ss.,?,?,?,ddd
549,ssssss ssssss,dddd sss sssss ssss. s,?,?,sssssss,ddd
550,sssssss sssss,dddd sss sssss ssss. s,sss sssss,ddd/ddd-dddd,sssss,ddd
551,sssss,dddd s. ssssss sss.,sss sssss,ddd/ddd-dddd,sssssss,?
552,ssssss ssssss sssss,ddd s. sssssss ss.,?,ddd/ddd-dddd,?,?
553,ssssss sssss,ddd s. ssssss sss.,sss sssss,ddd/ddd-dddd,sssss ssssss,ddd
554,ssssss sssssss's,ddd s. sssssss ss.,?,ddd/ddd-dddd,sssss,ddd
555,ssssssss sssss,dddd s. ssssssss ss.,sss sssss,ddd/ddd-dddd,?,?
556,sssssssss's sssssss sssssss,dddd sss sssss ssss. s,sss sssss,?,sssssss,ddd
557,ssss's sssss,dddd s. sssssss sss.,sss sssss,ddd/ddd-dddd,ssssss sssss/ssssss,ddd
558,ssssss,dddd sss sssss ssss. s,sss sssss,ddd/ddd-dddd,?,ddd
559,ssssssssssss,ddd s. ssssss sss.,?,?,sssssssssss,ddd
560,sssss's sssss,dddd sss sssss ssss. s,sss sssss,ddd/ddd-dddd,ssssss sssss/ssssss,ddd
561,sss sssssssss,dddd sss sssss ssss. s,sss sssss,ddd/ddd-dddd,?,ddd
562,ssssssss,dddd s. ssssss sss.,sss sssss,ddd/ddd-dddd,sssssss,ddd
563,ssss sssssss's,dddd s. ssssssss ss.,?,ddd/ddd-dddd,sssssss,?
564,sssss's,dddd ssssssss ss.,sss sssss,ddd/ddd-dddd,sssss ssssss,ddd
565,dddd,dddd ssssss ss.,?,?,ssssssss,?
566,ssssssssss,dddd ssssssssss ss.,sss sssssssss,?,?,?
567,ssssssss's,ddd s'sssssss ss.,sss sssssssss,?,sss sss sssssssss,ddd
568,ssssssss,dddd sssss ss.,?,?,?,?
569,ssssss ssss,ddd sssssss ss.,?,?,ssssss,ddd
570,sss,dd ssss ss.,sss sssssssss,?,?,ddd
571,sssss,ddd ssssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
572,ssss ssssssss,ddd sssssssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss,ddd
573,ssss sssssss,dddd ssssssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss,?
574,ssss sssssss,dddd ssssssss ss.,sss sssssssss,ddd/ddd-dddd,sssssss/sssss ssssssss/sssssss,ddd
575,ssssssssss ssssssss sssssss,ddd ssss ss.,sss sssssssss,ddd/ddd-dddd,?,ddd
576,ssss's ssssss,dddd ssssss ss.,?,ddd/ddd-dddd,sssssss,ddd
