id,name,addr,city,phone,type,class
332,ssss,ddds.ddssss.,sssssss,dddSdddSdddd,ssssss,S
333,sssssssss,dds.ddssss.,S,S,S,S
334,ssssssssssssss,ddsssss.,S,dddSdddSdddd,sssssssss,S
335,sssssssssss,dddddsssss.sssssssddsssssddsssss.,sssssss,S,sssssssss,ddd
336,sssssssssss,ddddsssss.ssddssss.,sssssss,dddSdddSdddd,sssssssss,ddd
337,ssssss,dddssssssssss.ssssssssssssssssssssssss.,sssssss,S,sssssss,ddd
338,ssssSssssss,dddssssssss.,S,dddSdddSdddd,sssssssss,S
339,ssss,ddds.sssssssssssssssssss.,sssssss,dddSdddSdddd,S,ddd
340,sssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,ssssss,S
341,sssss,ddddsssss.ssddssss.,sssssss,S,sssssss,ddd
342,sssssssssssss,dddsssssss.ssssssss.sssssssssssssssssss.,sssssss,dddSdddSdddd,ssssssss,S
343,sssssssSs,ddds.ssssssssssssssssssssssssssssssssss.,S,S,sssssss,ddd
344,sssssSs,dddddsssss.ssdddssss.,sssssss,dddSdddSdddd,ssssssss,S
345,sssssssssss,ds.ddssss.,sssssss,dddSdddSdddd,sssss,ddd
346,sssssSs,ddddsssssssssssssssddsssssddsssss.,sssssss,S,ssssssss,S
347,sssssssssssss,dddddsssss.ssddssss.,sssssss,dddSdddSdddd,sssss,ddd
348,s.sssssssssssssssssss,ddssssssssssss.ssssssssss.,sssssss,dddSdddSdddd,sssssss,ddd
349,sssss,ddds.sssssssssssssssss.,S,S,ssssss,ddd
350,sssssss,dds.ddssss.,sssssss,S,S,ddd
351,ssssssssssssssssssss,dds.ddssss.,S,dddSdddSdddd,ssssssss,ddd
352,ssssssssssssss,ddddsssss.sssssssddsssssddsssss.,S,S,ssssssss,ddd
353,ssssssssSssssssssss,ddddsssssssssssssssddsssssddsssss.,sssssss,dddSdddSdddd,sssssss,S
354,sssssssss,dddsssssssssss.sssssssddsssssddsssss.,sssssss,S,ssssssss,S
355,sssss,dddsssss.sssssssdsssssdsssss.,sssssss,S,ssssssss,ddd
356,sssssssssss,dds.ddssss.,sssssss,dddSdddSdddd,sssssss,ddd
357,sssssssssss,ddds.ddssss.,sssssss,S,sssssssss,ddd
358,sssssss,ddssssddssss.sssssssdsssssdssssss.,sssssss,S,ssssssss,S
359,sssssssss,ds.ddssss.,sssssss,dddSdddSdddd,sssssss,ddd
360,ssssssssssssss,ddsssssss.sssssssss.,sssssss,dddSdddSdddd,ssssssss,ddd
361,sssssssssss,ddddsssss.ssddssss.,S,dddSdddSdddd,S,ddd
362,sssssssssssssss,ddddssssssssssddssss.,S,dddSdddSdddd,sssssssss,ddd
363,ssssssss,ddds.ddssss.sssdsssss.,sssssss,dddSdddSdddd,sssssss,S
364,ssssssssssss,dddsssssssssss.sssssssddsssssddsssss.,sssssss,dddSdddSdddd,sssss,ddd
365,ssssssssSs,dddssssssssssss.ssddssss.,sssssss,dddSdddSdddd,S,ddd
366,sssssssssSs,ddds.ddssss.,sssssss,dddSdddSdddd,ssssssss,S
367,ssssssSs,ddssssssss.,sssssss,dddSdddSdddd,S,ddd
368,ssssss,ddds.ddssss.sssssssdsssssdssssss.,sssssss,dddSdddSdddd,sssssss,ddd
369,ssssss,dddddsssss.sssssssdsssssdsssss.,sssssss,dddSdddSdddd,ssssssss,ddd
370,sssssssssssss,dds.sssssssssssssssssssss.,sssssss,dddSdddSdddd,sssss,ddd
371,sssssssssss,dddssssssssss.ssssssss.dssssssssssssssss.,sssssss,S,sssssss,ddd
372,sssssss,ddds.ddssss.ssssssssssssssssssss,S,dddSdddSdddd,ssssssss,ddd
373,ssssssssssss,ddds.ddssss.,sssssss,S,ssssssss,ddd
374,ssSsssssssssssssssssssssss,dddddsssss.ssddssss.,sssssss,S,S,ddd
375,ssss,ddssssssssss.sssssssssssssssssss.dssss.,S,S,S,ddd
376,sssssssssssssss,dssssssssssssssssssss,sssssss,S,ssssssss,S
377,sssssss,ddds.ddssss.sssssssssssssssssssssssssss.,sssssss,S,sssssss,ddd
378,sssssssss,dddssssssssss.ssssssssssssssssssssssss.,sssssss,S,sssssss,ddd
379,ssssss,ddds.ddssss.,sssssss,S,S,ddd
380,sssssssss,dddssssssss.sssss.ssssssss,sssssss,S,sssssssssssss,ddd
381,sssssssss,dddsssssssssss.sssssssdssss.ssssssssss.,sssssss,dddSdddSdddd,sssss,ddd
382,ssssssssssss,dds.dssss.sssssssdsssssdssssss.,sssssss,dddSdddSdddd,sssssssss,ddd
383,sssssss,dds.ddssss.,sssssss,S,sssssssssssss,S
384,sssssssssss,dds.ddssss.,S,S,S,ddd
385,ssssssssssss,dds.ddssss.,sssssss,dddSdddSdddd,sssss,ddd
386,sssssssssSs,ddds.ddssss.sssssssdsssssdssssss.,S,dddSdddSdddd,sssss,S
387,ssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,ssssssss,ddd
388,sssssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,S,S
389,sSssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,S,ddd
390,sSsssssss,dddddsssss.sssssssddsssssddsssss.,S,S,sssssssssssss,ddd
391,sSsssssssssssss,ddds.dssss.ssssssss.ddssssssssssss.,S,dddSdddSdddd,S,S
392,sSsss,dddsssssssssss.sssssssssss.,sssssss,dddSdddSdddd,ssssss,ddd
393,sssssssss,ds.ddssss.,S,dddSdddSdddd,ssssss,ddd
394,sssssssssssssss,ddddsssss.sssssssddsssssddsssss.,sssssss,S,sssssss,S
395,ssssssssssssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,S,ddd
396,sssss,ddds.ssssssssssssssssssss.,sssssss,dddSdddSdddd,sssssssssssss,ddd
397,sssssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,S,ddd
398,ssssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,S,ddd
399,sssssss,ddsssssssssss.ssssssssssssssssssssssssss.,sssssss,dddSdddSdddd,sssssssss,ddd
400,ssssssss,ddsssssssssss.ssssssssssss.,sssssss,S,ssssss,ddd
401,sssssss,ddds.ddssss.,sssssss,dddSdddSdddd,sssssss,ddd
402,ssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,ssssssss,S
403,ssssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,ssssss,ddd
404,ssssssss,dddsssssssssss.sssssssddsssssddsssss.,sssssss,dddSdddSdddd,ssssssss,ddd
405,sssssssss,dddsssssss.ssssssssddsssssddsssss.,sssssss,dddSdddSdddd,ssssss,S
406,sssssssssssss,dds.ddssss.,sssssss,S,ssssssss,S
407,ssss,ddssssddssss.sssssssdsssssdsssss.,S,dddSdddSdddd,ssssssss,ddd
408,sssssssssss,ddsssssss.ssssssssssssssss.ssss.ssssssss,S,dddSdddSdddd,ssdddSdddSddddssssssss,ddd
409,sssssss,ddddsssssssssssssssddsssssddsssss.,S,dddSdddSdddd,sssssss,ddd
410,ssssssssss,dddsssssssssss.sssssssddsssssddsssss.,sssssss,dddSdddSdddd,ssssssss,ddd
411,sssssssssss,ddddsssss.ssddssss.,sssssss,S,sssssss,ddd
412,sssssssssssss,dddddsssss.sssssssddsssssddsssss.,S,dddSdddSdddd,ssssssss,S
413,ssssssssssss,ddds.ddssss.sssssssdsssssdssssss.,sssssss,dddSdddSdddd,sssss,S
414,sssssss,ddds.ddssss.sssssssdsssssdssssss.,S,dddSdddSdddd,ssssss,ddd
415,sssssssssssssssss,dds.ddssss.sssssssdsssss.sssssssssssssss.,sssssss,dddSdddSdddd,sssssssss,ddd
416,sssss,dddssssssss.ssssssssssssssssssssssssss.,sssssss,S,S,S
417,sssssssSs,dddddsssss.ssddssss.,sssssss,dddSdddSdddd,ssssssss,ddd
418,sssssssssssss,dds.ddssss.,sssssss,S,sssss,ddd
419,sssssssssssssssssssss,ddds.ddssss.,S,S,S,S
420,sssssssss,dds.ddssss.,S,dddSdddSdddd,ssssssss,S
421,sssssss,dddddsssss.sssssssddsssssddsssss.,sssssss,S,sssss,ddd
422,ssssssSs,ddddsssss.ssddssss.,sssssss,dddSdddSdddd,ssssssss,ddd
423,ssssssssss,ddds.ddssss.ssssdsssss.,S,dddSdddSdddd,ssssssss,ddd
424,ssssssssssssssssssssssssss,dds.ddssss.,sssssss,dddSdddSdddd,sssss,ddd
425,sssssssssssssssss,dddSdssssssssssssssss.,sssssss,S,sssss,ddd
426,sssssss,ds.ddssss.,sssssss,dddSdddSdddd,sssssssss,ddd
427,sssss,ddds.ssssssssssssssssss.,S,S,ssssssss,ddd
428,ssss,ddds.ddssss.,sssssss,dddSdddSdddd,sssssss,ddd
429,ssssssssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,sssssss,S
430,sssss,dds.ddssss.,S,dddSdddSdddd,S,ddd
431,ssssssss,dddsssssssssss.ssssssssssssssssssssssss.,sssssss,dddSdddSdddd,S,ddd
432,sssss,ddds.ddss.ss.,sssssss,dddSdddSdddd,S,ddd
433,sssss,dddddsssss.ssddssss.,S,dddSdddSdddd,sssssssssssss,S
434,ssssssssssssssssss,dds.ddssss.,sssssss,S,sssssss,S
435,ssssss,dddsssssss.sssddssss.,S,dddSdddSdddd,S,S
436,ssssssssssss,dddsssssss.sssssssddsssssddsssss.,S,S,ssssss,ddd
437,sssSssssss,ddds.ddssss.,sssssss,dddSdddSdddd,S,S
438,ssssssssss,dddssssssss.sssssssssssssssssssssssss.,sssssss,dddSdddSdddd,S,S
439,ssssssssss,dddddsssss.sssssssddsssssddsssss.,sssssss,dddSdddSdddd,sssssssssssss,ddd
440,sssssssssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,ssssssss,ddd
441,sssssss,ddds.ddssss.sssdsssss.,S,dddSdddSdddd,S,S
442,sssssssssss,dddssssssssssss.sssssssddsssssddsssss.,S,dddSdddSdddd,ssssssss,ddd
443,sssssssss,dds.ddssss.,sssssss,dddSdddSdddd,ssssssss,ddd
444,ssss,ddds.ddssss.,sssssss,dddSdddSdddd,S,ddd
445,ssssssss,ddds.ddssss.,S,S,sssssssssssssss,S
446,ssss,ddds.ddssss.,sssssss,dddSdddSdddd,sssssss,S
447,ssssssss,ddssssssss.ssssssssddsssssddsssss.,S,S,S,S
448,ssssssssss.s,ddds.dssss.sssssssdsssss.ssssss.s,sssssss,dddSdddSdddd,sssssssssss,ddd
449,ssssssssssss,dddddsssss.ssddssss.,sssssss,dddSdddSdddd,S,ddd
450,ssssSssssss,ddds.ddssss.,sssssss,S,S,ddd
451,s.s.s.s,dddssssssssss.ssssssssssssssssssssssss.,sssssss,dddSdddSdddd,sssssss,ddd
452,ssssssssssSs,ddssssssss.,sssssss,S,sssssss,S
453,sssssSssssssssssssssssssss,dddssssssssss.ssssssssssss.,sssssss,S,ssssssssssss,ddd
454,sssssssss,dds.ddssss.,sssssss,dddSdddSdddd,S,S
455,ssssssssssss,ddddssssssssss.sssssssddsssssddsssss.,S,dddSdddSdddd,sssssssss,ddd
456,ssssssssSssssssss,dddssssssssssss.sssssssddsssssddsssss.,S,dddSdddSdddd,ssssssss,ddd
457,ssssssss,dds.ddssss.,sssssss,dddSdddSdddd,S,ddd
458,sssssssssss,dddds.ddssss.,S,dddSdddSdddd,ssssssss,ddd
459,sssssssssssssssssssssssss,dddsssssss.ssddssss.,S,dddSdddSdddd,ssssssss,S
460,ssssss,dds.ddssss.,sssssss,S,ssssssss,ddd
461,sssss,dds.ddssss.,sssssss,dddSdddSdddd,sssss,ddd
462,ssssssssssssssssss,ddddssssssssss.ssssddssss.,sssssss,dddSdddSdddd,sssssss,ddd
463,sssssssssssssssssssssssssssssSsss,ddssssssss.sssssssssssss.,sssssss,dddSdddSdddd,ssssssss,ddd
464,sssssssss,ddddsssss.sssssssddsssssddsssss.,S,dddSdddSdddd,ssssssssssss,ddd
465,ssssssss,dddssssssssssss.sssssssddsssssddsssss.,sssssss,dddSdddSdddd,sssssss,ddd
466,sssssSsSssssssss,ddssssss.sssssssss.,sssssss,dddSdddSdddd,sssss,ddd
467,ssssss,dddssssssss.ssssssssss.,S,S,S,ddd
468,sssssssssssss,dds.ddssss.,sssssss,dddSdddSdddd,sssss,S
469,ssssss,ddddsssss.ssddssss.,sssssss,dddSdddSdddd,ssssssss,S
470,ssssssSs,ddddsssss.sssssssdsssssdsssss.,sssssss,S,S,ddd
471,sssssss,ddds.dddssss.ssssssssssssssssssssssssssssssssss.,sssssss,dddSdddSdddd,sssssssssss,S
472,ssssssssssss,ddddsssss.ssddssss.,S,S,sssssssss,S
473,sssssssssssssss,ddddssssssssssddssss.,sssssss,dddSdddSdddd,ssssssss,ddd
474,sssssssssssssSssss,ddddsssss.sssssssddsssssddsssss.,sssssss,dddSdddSdddd,sssssss,S
475,sssssssss,ddds.ddssss.,sssssss,dddSdddSdddd,sssssss,S
476,ssssssssssss,dddsssssssssss.ssssssssssssss.,S,dddSdddSdddd,S,S
477,sssssssss,ddds.ddssss.sssssssssssssssssssdssssss.,sssssss,dddSdddSdddd,sssssssss,ddd
478,sssssss,dds.ddssss.,sssssss,dddSdddSdddd,sssss,S
479,ssssssssssssss,ddddsssss.sssssssddsssssddsssss.,sssssss,dddSdddSdddd,sssssssssssss,ddd
480,sssssssss,ddds.ddssss.,sssssss,S,ssssssss,ddd
481,sssssssSssssssssssss,ddds.ddssss.ssssdsssss.,sssssss,dddSdddSdddd,sssssssss,ddd
482,sssssss,ddssssssss.ssddssss.,sssssss,S,ssssssss,ddd
483,ssssssSsssss,ddddds.ddssss.,sssssss,dddSdddSdddd,sssssssssssss,ddd
484,sssssSsssssSs,dds.ddssss.,sssssss,dddSdddSdddd,ssssssss,S
485,ssss,ddds.ddssss.,sssssss,dddSdddSdddd,ssssssss,ddd
486,sssssssss,ddds.ddssss.,S,S,ssssssss,S
487,ssss,ddssssssssssssssssssdds.ddssss.,sssssss,dddSdddSdddd,ssssssss,S
488,sssss,ddddsssss.sssssssddsssssddsssss.,S,dddSdddSdddd,S,ddd
489,sssssssss,ddsssssss.sssddssss.,sssssss,dddSdddSdddd,sssdddSdddSddddsssss,ddd
490,sss,ddssssssss.ssssssssssssssssssssssssss.,S,dddSdddSdddd,ssssssss,ddd
491,sssss,dddssssssssssssss.,sssssss,dddSdddSdddd,sssssssssssss,S
492,sssssSsssssssssssssss,dddssssssssssssssssss.ss.,S,dddSdddSdddd,ssssssss,S
493,sssssSsssssssssss,ddddsssssssss.,sssssss,S,sssss,S
494,ssssssss,ddddssssssssss.ssssssssssssssssssssss.,S,S,ssssssss,ddd
495,sssssssssssssssss,dddsssssss.,sssssss,dddSdddSdddd,S,S
496,sssssssSsssssssssss,ddds.ssssssssssssss,sssssss,dddSdddSdddd,sssssssssss,S
497,sssssssssSs,ddddsssssssssss.sssssssssss,sssssss,dddSdddSdddd,sssssss,ddd
498,ssssssss,ddddsssssssssss.,sssssss,dddSdddSdddd,sssssssssssss,ddd
499,sssssssssssssss,ddddsssssssssssssss.ssssssss,sssssss,dddSdddSSdddd,ssssssss,ddd
500,sssssssSs,dddds.sssssssssss.,sssssss,dddSdddSdddd,sssssss,ddd
501,ssssss,ddddsssssssssss.ssssssssss,S,dddSdddSdddd,S,ddd
502,sssssssss,ddsssssssss,sssssss,dddSdddSdddd,sssssssssssss,ddd
503,ssssssss,ddsssssssssssssssssssssssssssssssssssssssss.,sssssss,S,sssssssss,ddd
504,sssssssssssssssssss,ddddssssssssssssssss.,sssssss,dddSdddSdddd,S,ddd
505,sssssSsssssssssssssssssssss,ddddsssssssssss.,sssssss,S,S,S
506,sssssSsssssssssssss,ssssssssssssssssssssssssssssssssssssssssssss,sssssss,S,sssssssssss,ddd
507,sssssssSsssssssss,ddddsssssssssss.ssssssssssssssssssss.,sssssss,dddSdddSdddd,S,ddd
508,sssssssssssssssssssss,dddsssssssssss.ssdssss.,S,dddSdddSdddd,S,ddd
509,ssssssss.sssSsSs,ddddsssssssssssssss.sssssssssss.ssssssss,sssssss,dddSdddSdddd,S,ddd
510,ssssssssssssssss,ddddsssssssssssss.,sssssss,dddSdddSdddd,ssssssss,S
511,sssSssssssss,dddssssssssssssssssss.sssssssssssssssssss.,sssssss,S,sssss,ddd
512,sssssssssss,ddddsssssssssss.ssssssssssssssssssssssssss,sssssss,S,sssssssssssss,ddd
513,ssssssss,ddddsssssssssss.ssssssssss,sssssss,S,sssss,ddd
514,sssssssssssssssssssssssssss.,ssssssssssSssssssssssssssssssssssssssss,sssssss,dddSdddSdddd,sssssss,ddd
515,ssssssssssssss,ssssssssss.ssssssssssssssssssssssss,sssssss,dddSdddSdddd,sssss,ddd
516,ssssssssssssssssss,ddddsssssssss.sssssssssssssssssssssssssssss,sssssss,dddSdddSdddd,ssssssss,S
517,ssssss,ddddsssssssssss.,sssssss,S,S,S
518,ssssssssssssssssssssss,dddds.sssssssssss.,S,dddSdddSdddd,S,ddd
519,ssssssssSssssssssss,ddddsssssss.,sssssss,S,S,S
520,ssssssssssssssss.,ssssssssssssssssssssssssssssssssssssssss,sssssss,dddSdddSdddd,sssssss,ddd
521,ssssssssssSsSsssssssss,dddsssssssssss.sssssssssssss.,S,dddSdddSdddd,ssssss,S
522,sssssssss,ddddsssssssssss.,S,dddSdddSdddd,S,ddd
523,sssssssssssssss,dddsssssssssss.sssssssssss.,sssssss,dddSdddSdddd,S,ddd
524,ssssss,dddsssssss.,S,dddSdddSdddd,S,ddd
525,s.s.SssssssssssssssSsssssss,ddds.sssssssssss.,S,S,ssssssss,ddd
526,ssssssss,ddsssssss.,S,dddSdddSdddd,ssssssss,ddd
527,sssssss,ddddsssssssss.,sssssss,dddSdddSdddd,sssss,ddd
528,ssssssssssssssss,ddddsssssssssssss.ssssssss,S,dddSdddSdddd,sssss,ddd
529,ssssssssssssssss,ddddsssssssssss.,S,dddSdddSdddd,ssssssss,ddd
530,sssssssssssss,ddddssssssssssssssss.,sssssss,S,ssssss,ddd
531,ssssssssSsssssssssssssssssssss,ddddsssssssssssss.ssssssss,sssssss,dddSdddSdddd,S,S
532,sssssssssss,ddddssssssssssssssss.,sssssss,dddSdddSdddd,S,ddd
533,sssssssssssssssss,ddds.sssssssssss.,sssssss,dddSdddSdddd,S,ddd
534,ssssss,ddddsssssssssss.,sssssss,dddSdddSdddd,sssssssssss,ddd
535,sssssssSs,dddds.ssssssss,S,dddSdddSdddd,sssssss,S
536,sssssSsssssssssss,ddddssssssssssss.s,ssssssss,S,sssssss,ddd
537,ssssssssssss,ddddssssssssss.,ssssssss,dddSdddSdddd,sssss,S
538,ssssssssSssssssssssssss,ddddssssssss.ssssssssssss.,ssssssss,dddSdddSdddd,sssssss,ddd
539,sssssssssSs,ddddssssssssssss.s,S,dddSdddSdddd,sssssss,S
540,ssssssSsssssssssss,dddsssssssss.,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
541,ssssss,ddddssssssssssss.s,ssssssss,dddSdddSdddd,S,ddd
542,sssssss,ddddssssssssss.,ssssssss,S,ssssssss,S
543,sssssSssssss,ddddssssssssssss.s,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
544,ssssssssssss,dddds.ssssssssss.,S,S,ssssssss,ddd
545,ssssssss,ddddssssssssssss.s,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
546,sssssssssSs,dddds.ssssssssssss.,ssssssss,dddSdddSdddd,S,S
547,sssssssssssss,dddds.ssssssssss.,ssssssss,S,S,ddd
548,sssssssssssssssssssss,dssssss.,S,S,S,ddd
549,ssssssssssss,ddddssssssssssss.s,S,S,sssssss,ddd
550,ssssssssssss,ddddssssssssssss.s,ssssssss,dddSdddSdddd,sssss,ddd
551,sssss,dddds.sssssssss.,ssssssss,dddSdddSdddd,sssssss,S
552,sssssssssssssssss,ddds.sssssssss.,S,dddSdddSdddd,S,S
553,sssssssssss,ddds.sssssssss.,ssssssss,dddSdddSdddd,sssssssssss,ddd
554,sssssssssssssSs,ddds.sssssssss.,S,dddSdddSdddd,sssss,ddd
555,sssssssssssss,dddds.ssssssssss.,ssssssss,dddSdddSdddd,S,S
556,sssssssssSsssssssssssssss,ddddssssssssssss.s,ssssssss,S,sssssss,ddd
557,ssssSssssss,dddds.ssssssssss.,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
558,ssssss,ddddssssssssssss.s,ssssssss,dddSdddSdddd,S,ddd
559,ssssssssssss,ddds.sssssssss.,S,S,sssssssssss,ddd
560,sssssSssssss,ddddssssssssssss.s,ssssssss,dddSdddSdddd,sssssssssssSssssss,ddd
561,ssssssssssss,ddddssssssssssss.s,ssssssss,dddSdddSdddd,S,ddd
562,ssssssss,dddds.sssssssss.,ssssssss,dddSdddSdddd,sssssss,ddd
563,sssssssssssSs,dddds.ssssssssss.,S,dddSdddSdddd,sssssss,S
564,sssssSs,ddddssssssssss.,ssssssss,dddSdddSdddd,sssssssssss,ddd
565,dddd,ddddssssssss.,S,S,ssssssss,S
566,ssssssssss,ddddssssssssssss.,ssssssssssss,S,S,S
567,ssssssssSs,dddsSsssssssss.,ssssssssssss,S,sssssssssssssss,ddd
568,ssssssss,ddddsssssss.,S,S,S,S
569,ssssssssss,dddsssssssss.,S,S,ssssss,ddd
570,sss,ddssssss.,ssssssssssss,S,S,ddd
571,sssss,dddssssssss.,ssssssssssss,dddSdddSdddd,S,ddd
572,ssssssssssss,dddsssssssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
573,sssssssssss,ddddssssssssss.,ssssssssssss,dddSdddSdddd,sssssss,S
574,sssssssssss,ddddssssssssss.,ssssssssssss,dddSdddSdddd,sssssssSsssssssssssssSsssssss,ddd
575,sssssssssssssssssssssssss,dddssssss.,ssssssssssss,dddSdddSdddd,S,ddd
576,ssssSsssssss,ddddssssssss.,S,dddSdddSdddd,sssssss,ddd
577,sssss,ddddssssssss.,S,dddSdddSdddd,ssssssss,ddd
578,ssssss,dssssssssssssss.,S,dddSdddSdddd,sssssssSsssssssssssssSsssssss,ddd
579,sssssssssss,dddsssssssss.,ssssssssssss,S,ssssssss,ddd
580,ssssssss,dddssssssss,ssssssssssss,dddSdddSdddd,ssssss,S
581,sss,dddssssssss.,S,dddSdddSdddd,sssssssssssssssssssss,ddd
582,ssssssssssss,ddddsssssssss.,ssssssssssss,dddSdddSdddd,ssssssss,ddd
583,sssssssssss,sssssssssssssssssssssssss.,ssssssssssss,S,sssssssssssssss,S
584,sssssssSs,sssssssssssss.,ssssssssssss,dddSdddSdddd,S,ddd
585,ssssssssssssssssssss,dddsssssss.,S,dddSdddSdddd,ssssssss,S
586,ssssss,ssss.ssssssssss,S,dddSdddSdddd,ssssssssss,ddd
587,sssssssssssss,dsssssssssssssssss,ssssssssssss,dddSdddSdddd,sssss,ddd
588,ssssssS,ddddssssssssss.,S,dddSdddSdddd,sssssssssss,ddd
589,sssssssssssSs,dddsssssssss.,ssssssssssss,dddSdddSdddd,ssssssss,ddd
590,ssssssssssssssss,dddsssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
591,sssssss,dddssssssss,ssssssssssss,S,S,ddd
592,ssssssssssssssssssss,ddddsssssssss.,S,dddSdddSdddd,S,ddd
593,sssssssssssss,ddddsssssssss.,ssssssssssss,dddSdddSdddd,sssss,S
594,ssssssssssssssss,ddddssssss.,S,S,sssssss,ddd
595,sssssssssssssSssssss,ddddsssssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
596,ssssSssssssSsssssssss,ddddsssssssss.,S,S,S,ddd
597,ssssSs,dddssssssssssss.,ssssssssssss,S,S,S
598,sssssssssss,ddddsssssssss.,ssssssssssss,dddSdddSdddd,sssss,ddd
599,sssssSs,ddddsssss.,S,dddSdddSdddd,,ddd
600,ssssssSs,dddssssssss.,ssssssssssss,dddSdddSdddd,S,ddd
601,sssSss.sssssssssssssssssss,dsssssssssssssss.ssssssssss.,ssssssssssss,S,sssss,S
602,sSsssssssssssssss,dddsssssssssss.,S,dddSdddSdddd,S,ddd
603,sssssssss,dddssssss.,ssssssssssss,S,ssssss,ddd
604,ssssssss,dddsssssssss.,S,dddSdddSdddd,S,ddd
605,sssssssssssss,dddsssssss.,ssssssssssss,dddSdddSdddd,S,ddd
606,ssssss,ddddsssssssss.,ssssssssssss,S,sssss,ddd
607,ssssssss,dddsssssss.,S,S,sssssssssssssssssssss,ddd
608,sssssssssSssssssSs,sssssssssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
609,ssssssssss,dddssssssssssss.,S,dddSdddSdddd,ssssssssss,S
610,sssssSs,ddddssssssssss.,ssssssssssss,dddSdddSdddd,S,S
611,ssssssssss,ddddsssssssss.,S,S,sssss,ddd
612,sssssssss,dssssssss.,ssssssssssss,dddSdddSdddd,ssssssss,S
613,ssssssss,ddddssssssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
614,ssssssssssssssssssssss,dddssssss.,S,dddSdddSdddd,ssssss,S
615,ssssssSssss,dddssssssssssss.,ssssssssssss,dddSdddSdddd,sssssss,S
616,sssssssss,ddddsssssssss.,S,S,sssssss,ddd
617,ssssss,ddddsssssssss.,ssssssssssss,dddSdddSdddd,ssssss,ddd
618,sssssSs,ddddsssssss.,ssssssssssss,dddSdddSdddd,S,ddd
619,sSsssssss,dddsssssssss.,ssssssssssss,dddSdddSdddd,ssdddSdddSddddsssss,S
620,sssssss,dddssssssssssss.,ssssssssssss,dddSdddSdddd,ssssssss,S
621,ssssss,dsssssssss.,ssssssssssss,dddSdddSdddd,S,ddd
622,ssssss,ddddssssss.,S,dddSdddSdddd,S,ddd
623,sssssSsssssss,dddssssssss.,S,dddSdddSdddd,S,S
624,sssssssssssss,dddsssssssss,S,dddSdddSdddd,ssssss,S
625,ssssssssssssssssssss,d,ssssssssssss,dddSdddSdddd,sssssssssssss,ddd
626,sssss,dddssssssssssss,S,dddSdddSdddd,S,S
627,sssssssss,dddssssssssss.,S,S,ssssssss,ddd
628,ssssssssSsssss,dddddsssss.,S,dddSdddSdddd,sssssssssssssssssssss,ddd
629,sssssssssss,ddddsssssssss.,S,dddSdddSdddd,sssss,S
630,sssssssssss,dddsssssss.,ssssssssssss,dddSdddSdddd,S,ddd
631,sssssssssss,dddssssssssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
632,ssssssssss,ddddssssssssssss.,S,dddSdddSdddd,ssssss,ddd
633,ssssss,dddsssssss.,ssssssssssss,dddSdddSdddd,sssss,ddd
634,ssssssss,ddddsssssssss.,ssssssssssss,S,sssss,ddd
635,sssssss,dddssssssssssss.,ssssssssssss,S,S,ddd
636,sssssssssssssss,ddddssssssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
637,sssssssssssssssss,dddsssssssssssss.,ssssssssssss,dddSdddSdddd,sssssss,ddd
638,sssssssssss,ddddssssssssss.,ssssssssssss,dddSdddSdddd,S,ddd
639,ssssss,dddsssssss.,ssssssssssss,dddSdddSdddd,S,S
640,ssssssss,dddsssssssss.,ssssssssssss,dddSdddSdddd,sssss,ddd
641,sssssssssss,dddddsssss.,ssssssssssss,dddSdddSdddd,sssssssssssssssssssss,ddd
642,sssssssssssssssss,ddddssssss.,ssssssssssss,dddSdddSdddd,S,ddd
643,ssssssss,ddddssssss.,S,S,sssssssSsssssssssssssSsssssss,ddd
644,ssssssssSsssss,ddddssssssss.,ssssssssssss,S,sssssssssssss,ddd
645,sssssssssss,ddddds.ssssssss.,ssssss,dddSdddSdddd,ssssssss,ddd
646,ssssssssss,ddddssssssssssss.,S,dddSdddSdddd,sssssssssss,S
647,sssssssss,ddddssssssss.,S,dddSdddSdddd,sssssss,S
648,ssssssssssss,ddddsssssssssssssssssssss.,ssssssssssss,dddSdddSdddd,S,S
649,ssssssSsssssss,ddddsssssss.sssssssss,sssssssssss,dddSdddSdddd,S,ddd
650,sssssssSs,ddds.sssssss.,S,S,S,S
